,FixationSeq,FixationX,FixationY,FixationStart,FixationDuration
191013,2254.0,1096.0,810.0,1595712.0,100.0
191047,2255.0,304.0,747.0,1595996.0,150.0
191082,2256.0,164.0,878.0,1596293.0,111.0
191215,2258.0,1443.0,551.0,1597395.0,222.0
191505,2259.0,1126.0,324.0,1599814.0,115.0
191520,2260.0,1171.0,289.0,1599936.0,125.0
191675,2261.0,1038.0,248.0,1601234.0,120.0
192131,2262.0,89.0,110.0,1605028.0,145.0
192157,2263.0,98.0,128.0,1605244.0,100.0
192269,2264.0,596.0,249.0,1606177.0,133.0
192296,2265.0,532.0,270.0,1606402.0,348.0
192346,2266.0,809.0,246.0,1606819.0,133.0
192396,2267.0,1058.0,195.0,1607235.0,100.0
192511,2268.0,1219.0,892.0,1608195.0,291.0
192548,2269.0,1221.0,885.0,1608504.0,107.0
192564,2270.0,1205.0,898.0,1608636.0,135.0
192614,2271.0,1052.0,154.0,1609053.0,150.0
192640,2272.0,1403.0,505.0,1609269.0,451.0
192695,2273.0,1416.0,521.0,1609728.0,208.0
192721,2274.0,1401.0,506.0,1609946.0,115.0
192768,2275.0,1052.0,214.0,1610336.0,897.0
192998,2276.0,646.0,336.0,1612253.0,101.0
193053,2277.0,1078.0,236.0,1612710.0,100.0
193091,2278.0,980.0,228.0,1613028.0,125.0
193124,2279.0,1002.0,147.0,1613302.0,225.0
193360,2280.0,650.0,149.0,1615268.0,100.0
193376,2281.0,807.0,178.0,1615402.0,216.0
193497,2282.0,1077.0,856.0,1616411.0,116.0
193515,2283.0,1242.0,885.0,1616561.0,141.0
193572,2284.0,1198.0,52.0,1617035.0,117.0
193628,2285.0,986.0,966.0,1617501.0,142.0
193710,2286.0,1066.0,207.0,1618185.0,149.0
194153,2287.0,1348.0,217.0,1621876.0,176.0
194175,2288.0,1339.0,265.0,1622059.0,225.0
194255,2289.0,256.0,702.0,1622726.0,132.0
194274,2290.0,279.0,840.0,1622885.0,149.0
194298,2291.0,920.0,904.0,1623084.0,120.0
194315,2292.0,819.0,893.0,1623226.0,241.0
194368,2293.0,788.0,898.0,1623668.0,158.0
194410,2294.0,215.0,551.0,1624021.0,109.0
194455,2295.0,773.0,904.0,1624392.0,125.0
194480,2296.0,730.0,558.0,1624601.0,124.0
194500,2297.0,676.0,548.0,1624767.0,133.0
194549,2298.0,606.0,796.0,1625175.0,125.0
194616,2299.0,907.0,900.0,1625734.0,469.0
194673,2300.0,918.0,900.0,1626211.0,107.0
194687,2301.0,973.0,895.0,1626327.0,207.0
194720,2302.0,927.0,904.0,1626609.0,252.0
194808,2303.0,988.0,885.0,1627334.0,117.0
194823,2304.0,999.0,892.0,1627460.0,154.0
194860,2305.0,639.0,619.0,1627768.0,116.0
195000,2306.0,585.0,593.0,1628934.0,217.0
195037,2307.0,369.0,583.0,1629242.0,142.0
195080,2308.0,225.0,829.0,1629602.0,149.0
195135,2309.0,424.0,554.0,1630058.0,170.0
195157,2310.0,433.0,520.0,1630242.0,150.0
195195,2311.0,557.0,581.0,1630560.0,116.0
195210,2312.0,575.0,590.0,1630688.0,163.0
195258,2313.0,769.0,550.0,1631085.0,141.0
195291,2314.0,963.0,934.0,1631359.0,208.0
195317,2315.0,993.0,909.0,1631575.0,142.0
195343,2316.0,589.0,564.0,1631792.0,109.0
195409,2317.0,408.0,498.0,1632341.0,167.0
195437,2318.0,358.0,606.0,1632575.0,275.0
195500,2319.0,547.0,852.0,1633100.0,192.0
195613,2320.0,809.0,565.0,1634041.0,175.0
195643,2321.0,824.0,509.0,1634291.0,134.0
195673,2322.0,820.0,496.0,1634543.0,134.0
195696,2323.0,702.0,597.0,1634735.0,156.0
195738,2324.0,952.0,950.0,1635083.0,183.0
195809,2325.0,961.0,523.0,1635675.0,154.0
195832,2326.0,953.0,519.0,1635866.0,326.0
195913,2327.0,626.0,71.0,1636541.0,133.0
196099,2328.0,464.0,33.0,1638091.0,148.0
196304,2329.0,1441.0,611.0,1639799.0,166.0
196338,2330.0,1234.0,201.0,1640083.0,107.0
196372,2331.0,1128.0,179.0,1640365.0,100.0
196522,2332.0,1332.0,287.0,1641615.0,109.0
196727,2333.0,310.0,443.0,1643323.0,227.0
196766,2334.0,225.0,416.0,1643650.0,100.0
196808,2335.0,1424.0,596.0,1643999.0,159.0
196853,2336.0,1438.0,492.0,1644374.0,184.0
196876,2337.0,1398.0,506.0,1644565.0,226.0
196943,2338.0,469.0,384.0,1645126.0,224.0
196973,2339.0,374.0,358.0,1645374.0,141.0
197032,2340.0,182.0,403.0,1645866.0,108.0
197056,2341.0,278.0,388.0,1646067.0,149.0
197080,2342.0,293.0,395.0,1646265.0,151.0
197110,2343.0,466.0,424.0,1646515.0,200.0
197191,2344.0,937.0,400.0,1647190.0,134.0
197209,2345.0,1015.0,371.0,1647340.0,225.0
197237,2346.0,1149.0,346.0,1647574.0,100.0
197458,2347.0,301.0,421.0,1649415.0,100.0
197480,2348.0,156.0,348.0,1649598.0,142.0
198334,2349.0,840.0,36.0,1656713.0,100.0
198863,2350.0,1575.0,59.0,1661123.0,150.0
198929,2351.0,227.0,389.0,1661673.0,116.0
198993,2352.0,263.0,381.0,1662205.0,144.0
199149,2353.0,1312.0,261.0,1663505.0,109.0
199195,2354.0,1075.0,898.0,1663890.0,154.0
199310,2355.0,165.0,277.0,1664851.0,112.0
199451,2356.0,243.0,392.0,1666022.0,230.0
199481,2357.0,244.0,385.0,1666272.0,100.0
199495,2358.0,206.0,404.0,1666394.0,205.0
199523,2359.0,184.0,423.0,1666622.0,126.0
199730,2360.0,1112.0,887.0,1668346.0,200.0
199861,2361.0,1083.0,886.0,1669438.0,100.0
200707,2362.0,1191.0,743.0,1676486.0,159.0
200894,2363.0,1210.0,394.0,1678049.0,147.0
201130,2364.0,1192.0,441.0,1680012.0,160.0
201166,2365.0,1112.0,425.0,1680311.0,184.0
201192,2366.0,1167.0,417.0,1680528.0,225.0
201221,2367.0,1149.0,417.0,1680771.0,275.0
201264,2368.0,1182.0,423.0,1681128.0,225.0
201322,2369.0,1151.0,873.0,1681611.0,102.0
201394,2370.0,1327.0,873.0,1682212.0,158.0
201451,2371.0,1328.0,880.0,1682687.0,375.0
201622,2372.0,1155.0,438.0,1684112.0,224.0
201772,2373.0,470.0,443.0,1685361.0,100.0
201785,2374.0,439.0,446.0,1685467.0,103.0
201802,2375.0,442.0,452.0,1685611.0,110.0
201836,2376.0,154.0,471.0,1685895.0,100.0
201850,2377.0,142.0,490.0,1686011.0,150.0
201869,2378.0,94.0,438.0,1686170.0,116.0
201911,2379.0,131.0,513.0,1686520.0,175.0
201975,2380.0,1422.0,682.0,1687053.0,158.0
201997,2381.0,1438.0,673.0,1687235.0,243.0
202158,2382.0,1397.0,674.0,1688578.0,224.0
202193,2383.0,1104.0,426.0,1688870.0,101.0
202316,2384.0,1446.0,698.0,1689894.0,116.0
202352,2385.0,1428.0,661.0,1690194.0,107.0
202378,2386.0,1418.0,674.0,1690410.0,243.0
202408,2387.0,1418.0,692.0,1690668.0,134.0
202464,2388.0,1404.0,686.0,1691127.0,100.0
202506,2389.0,1385.0,701.0,1691477.0,102.0
202524,2390.0,1436.0,578.0,1691627.0,158.0
202553,2391.0,1425.0,564.0,1691869.0,375.0
202618,2392.0,1416.0,698.0,1692410.0,208.0
202675,2393.0,1416.0,704.0,1692885.0,133.0
202693,2394.0,1413.0,694.0,1693035.0,142.0
202728,2395.0,1393.0,703.0,1693327.0,133.0
202785,2396.0,1458.0,545.0,1693803.0,240.0
202822,2397.0,1419.0,545.0,1694109.0,159.0
202961,2398.0,676.0,482.0,1695272.0,129.0
203033,2399.0,453.0,490.0,1695869.0,208.0
203067,2400.0,458.0,503.0,1696151.0,118.0
203098,2401.0,162.0,487.0,1696410.0,225.0
203126,2402.0,184.0,500.0,1696644.0,100.0
203165,2403.0,55.0,469.0,1696970.0,549.0
203252,2404.0,1158.0,487.0,1697694.0,385.0
203360,2405.0,157.0,456.0,1698594.0,149.0
203383,2406.0,46.0,445.0,1698789.0,205.0
203610,2407.0,104.0,476.0,1700673.0,150.0
203644,2408.0,205.0,871.0,1700955.0,111.0
203668,2409.0,585.0,871.0,1701156.0,144.0
203717,2410.0,548.0,892.0,1701564.0,119.0
203738,2411.0,524.0,891.0,1701739.0,116.0
203799,2412.0,93.0,439.0,1702248.0,225.0
203848,2413.0,513.0,885.0,1702655.0,134.0
203884,2414.0,375.0,464.0,1702955.0,109.0
203937,2415.0,455.0,476.0,1703398.0,549.0
204100,2416.0,1105.0,481.0,1704755.0,193.0
204126,2417.0,1144.0,475.0,1704972.0,125.0
204154,2418.0,1165.0,469.0,1705205.0,108.0
204279,2419.0,1146.0,526.0,1706247.0,158.0
204300,2420.0,1156.0,466.0,1706421.0,159.0
204350,2421.0,89.0,463.0,1706838.0,184.0
204381,2422.0,90.0,489.0,1707098.0,638.0
204659,2423.0,435.0,492.0,1709412.0,125.0
204743,2424.0,90.0,419.0,1710113.0,179.0
204789,2425.0,1138.0,523.0,1710496.0,101.0
204876,2426.0,949.0,461.0,1711221.0,200.0
204906,2427.0,976.0,947.0,1711471.0,206.0
204994,2428.0,1335.0,313.0,1712203.0,143.0
205500,2429.0,1225.0,179.0,1716511.0,125.0
205534,2430.0,1105.0,362.0,1716793.0,128.0
205552,2431.0,1004.0,294.0,1716943.0,101.0
205624,2432.0,990.0,317.0,1717632.0,125.0
205891,2433.0,1166.0,169.0,1719856.0,233.0
205942,2434.0,1008.0,388.0,1720280.0,159.0
205966,2435.0,1002.0,376.0,1720481.0,133.0
205999,2436.0,1205.0,108.0,1720756.0,208.0
206115,2437.0,1191.0,125.0,1721755.0,160.0
206583,2438.0,848.0,896.0,1725621.0,509.0
206669,2439.0,830.0,909.0,1726338.0,293.0
206714,2440.0,1151.0,40.0,1726713.0,129.0
206990,2441.0,276.0,372.0,1729013.0,150.0
207026,2442.0,45.0,359.0,1729314.0,165.0
207064,2443.0,29.0,283.0,1729629.0,201.0
207094,2444.0,80.0,378.0,1729879.0,101.0
207187,2445.0,245.0,731.0,1730656.0,173.0
207311,2446.0,1430.0,662.0,1731689.0,141.0
207329,2447.0,1440.0,680.0,1731839.0,225.0
207409,2448.0,1450.0,541.0,1732505.0,134.0
207451,2449.0,1394.0,544.0,1732855.0,192.0
207839,2450.0,351.0,355.0,1736176.0,125.0
208091,2451.0,1423.0,462.0,1738276.0,334.0
208132,2452.0,1404.0,463.0,1738617.0,142.0
208351,2453.0,1434.0,449.0,1740443.0,107.0
208441,2454.0,442.0,400.0,1741197.0,105.0
208579,2455.0,418.0,396.0,1742342.0,183.0
208618,2456.0,429.0,374.0,1742666.0,209.0
208832,2457.0,154.0,814.0,1744451.0,273.0
208922,2458.0,712.0,903.0,1745199.0,133.0
208939,2459.0,690.0,903.0,1745341.0,291.0
208977,2460.0,688.0,904.0,1745657.0,125.0
208993,2461.0,678.0,903.0,1745790.0,101.0
209013,2462.0,677.0,905.0,1745957.0,171.0
209046,2463.0,893.0,955.0,1746232.0,167.0
209273,2464.0,906.0,872.0,1748124.0,141.0
209327,2465.0,751.0,841.0,1748576.0,106.0
209345,2466.0,634.0,820.0,1748729.0,146.0
209625,2467.0,1329.0,248.0,1751061.0,113.0
209988,2468.0,756.0,805.0,1754082.0,117.0
210055,2469.0,730.0,250.0,1754640.0,150.0
210201,2470.0,1426.0,608.0,1755859.0,224.0
210229,2471.0,1403.0,607.0,1756092.0,233.0
210289,2472.0,664.0,262.0,1756590.0,284.0
210356,2473.0,716.0,216.0,1757149.0,149.0
211060,2474.0,967.0,970.0,1763014.0,146.0
211131,2475.0,813.0,164.0,1763605.0,129.0
211364,2476.0,873.0,835.0,1765548.0,122.0
211700,2477.0,1439.0,665.0,1768348.0,108.0
211715,2478.0,1420.0,672.0,1768473.0,478.0
211837,2479.0,874.0,762.0,1769489.0,108.0
211854,2480.0,860.0,753.0,1769631.0,191.0
211927,2481.0,838.0,743.0,1770245.0,103.0
211980,2482.0,972.0,630.0,1770681.0,149.0
212093,2483.0,869.0,473.0,1771623.0,110.0
212163,2484.0,854.0,437.0,1772205.0,152.0
212185,2485.0,840.0,449.0,1772388.0,209.0
212410,2486.0,876.0,896.0,1774263.0,110.0
212462,2487.0,989.0,887.0,1774697.0,130.0
212527,2488.0,802.0,912.0,1775238.0,159.0
212547,2489.0,808.0,907.0,1775406.0,120.0
212604,2490.0,788.0,901.0,1775880.0,444.0
212700,2491.0,826.0,899.0,1776680.0,133.0
212717,2492.0,808.0,906.0,1776822.0,126.0
212811,2493.0,839.0,897.0,1777606.0,165.0
212942,2494.0,854.0,749.0,1778696.0,200.0
213287,2495.0,902.0,589.0,1781659.0,292.0
213371,2496.0,867.0,883.0,1782362.0,163.0
213404,2497.0,967.0,958.0,1782633.0,103.0
213703,2498.0,1231.0,64.0,1785128.0,110.0
213979,2499.0,247.0,853.0,1787425.0,101.0
214022,2500.0,803.0,896.0,1787783.0,662.0
214032,2501.0,779.0,889.0,1788571.0,173.0
214110,2502.0,775.0,905.0,1788750.0,142.0
214204,2503.0,1266.0,286.0,1789300.0,125.0
214496,2504.0,1359.0,36.0,1791732.0,218.0
214567,2505.0,246.0,851.0,1792325.0,141.0
214596,2506.0,239.0,695.0,1792570.0,129.0
214622,2507.0,908.0,972.0,1792786.0,155.0
214642,2508.0,962.0,931.0,1792954.0,146.0
214913,2510.0,794.0,100.0,1795207.0,267.0
215059,2511.0,830.0,90.0,1796424.0,158.0
215083,2512.0,792.0,82.0,1796623.0,102.0
215106,2513.0,1009.0,104.0,1796815.0,108.0
215224,2514.0,1340.0,41.0,1797798.0,100.0
215314,2515.0,465.0,838.0,1798550.0,132.0
215338,2516.0,478.0,376.0,1798749.0,128.0
215688,2517.0,1390.0,600.0,1801665.0,200.0
216197,2518.0,951.0,899.0,1805907.0,150.0
216219,2519.0,920.0,892.0,1806090.0,141.0
216339,2520.0,915.0,881.0,1807093.0,213.0
216393,2521.0,497.0,267.0,1807539.0,109.0
216487,2522.0,1110.0,66.0,1808323.0,103.0
216604,2523.0,1005.0,80.0,1809297.0,228.0
216633,2524.0,1076.0,76.0,1809539.0,704.0
216839,2525.0,872.0,894.0,1811255.0,150.0
216912,2526.0,484.0,272.0,1811864.0,109.0
216961,2527.0,439.0,251.0,1812272.0,126.0
217207,2528.0,765.0,114.0,1814322.0,132.0
217304,2529.0,686.0,111.0,1815130.0,142.0
217324,2530.0,734.0,122.0,1815297.0,132.0
217534,2531.0,799.0,75.0,1817135.0,100.0
217799,2532.0,753.0,61.0,1819340.0,236.0
217830,2533.0,750.0,56.0,1819598.0,117.0
217876,2534.0,663.0,163.0,1819980.0,106.0
217892,2535.0,638.0,157.0,1820111.0,108.0
217930,2536.0,618.0,64.0,1820427.0,209.0
218102,2537.0,789.0,81.0,1821858.0,104.0
218119,2538.0,878.0,92.0,1822087.0,128.0
218400,2539.0,482.0,820.0,1824429.0,141.0
218439,2540.0,441.0,339.0,1824754.0,100.0
218488,2541.0,551.0,306.0,1825162.0,190.0
218680,2543.0,1490.0,18.0,1826763.0,132.0
218767,2544.0,471.0,293.0,1827488.0,374.0
218828,2545.0,1016.0,50.0,1828244.0,370.0
219206,2546.0,787.0,42.0,1831144.0,117.0
219453,2547.0,697.0,87.0,1833203.0,108.0
219545,2548.0,924.0,76.0,1833965.0,111.0
219585,2549.0,809.0,100.0,1834298.0,175.0
219794,2550.0,1174.0,73.0,1836041.0,150.0
219817,2551.0,1182.0,59.0,1836233.0,133.0
219969,2552.0,825.0,454.0,1837499.0,167.0
220154,2553.0,844.0,550.0,1839043.0,248.0
220193,2554.0,842.0,549.0,1839365.0,105.0
220208,2555.0,846.0,549.0,1839491.0,374.0
220268,2556.0,852.0,546.0,1839990.0,253.0
220306,2557.0,855.0,547.0,1840306.0,126.0
220327,2558.0,849.0,537.0,1840491.0,350.0
220379,2559.0,850.0,535.0,1840916.0,110.0
220403,2560.0,890.0,545.0,1841115.0,126.0
220430,2561.0,858.0,576.0,1841340.0,152.0
220529,2562.0,865.0,570.0,1842247.0,372.0
220588,2563.0,867.0,577.0,1842656.0,586.0
220673,2564.0,890.0,574.0,1843365.0,400.0
220753,2565.0,1359.0,312.0,1844032.0,114.0
220778,2566.0,1384.0,278.0,1844242.0,174.0
220848,2567.0,816.0,902.0,1844823.0,121.0
220865,2568.0,820.0,903.0,1844965.0,117.0
220915,2569.0,873.0,536.0,1845382.0,207.0
220972,2570.0,1375.0,249.0,1845855.0,187.0
221029,2571.0,937.0,909.0,1846331.0,258.0
221070,2572.0,1146.0,897.0,1846672.0,182.0
221092,2573.0,1111.0,899.0,1846856.0,260.0
221127,2574.0,1098.0,893.0,1847147.0,125.0
221169,2575.0,1105.0,894.0,1847497.0,159.0
221190,2576.0,1097.0,902.0,1847673.0,168.0
221211,2577.0,1086.0,894.0,1847847.0,187.0
221278,2578.0,826.0,554.0,1848405.0,209.0
221326,2579.0,811.0,601.0,1848805.0,110.0
221355,2580.0,852.0,874.0,1849049.0,123.0
221376,2581.0,877.0,855.0,1849223.0,182.0
221679,2582.0,1271.0,944.0,1851748.0,107.0
221770,2583.0,855.0,678.0,1852505.0,184.0
221872,2585.0,736.0,910.0,1853356.0,392.0
221920,2586.0,702.0,913.0,1853756.0,525.0
221985,2587.0,696.0,918.0,1854297.0,259.0
222047,2588.0,497.0,911.0,1854814.0,208.0
222078,2589.0,461.0,916.0,1855072.0,383.0
222197,2590.0,778.0,751.0,1856066.0,123.0
222225,2591.0,714.0,866.0,1856297.0,100.0
222261,2592.0,874.0,907.0,1856597.0,108.0
222376,2593.0,846.0,598.0,1857556.0,108.0
222400,2594.0,868.0,672.0,1857755.0,109.0
222446,2595.0,862.0,579.0,1858139.0,116.0
222685,2596.0,866.0,579.0,1860133.0,180.0
222737,2597.0,1376.0,326.0,1860563.0,108.0
222824,2598.0,872.0,572.0,1862009.0,245.0
222944,2599.0,894.0,591.0,1862290.0,248.0
223175,2600.0,1364.0,281.0,1864212.0,117.0
223399,2601.0,913.0,621.0,1866079.0,125.0
223427,2602.0,875.0,635.0,1866312.0,275.0
223486,2603.0,869.0,585.0,1866804.0,108.0
223573,2604.0,1353.0,325.0,1867528.0,234.0
223610,2605.0,884.0,563.0,1867837.0,175.0
223642,2606.0,896.0,605.0,1868106.0,172.0
223708,2607.0,1374.0,287.0,1868657.0,130.0
223732,2608.0,1365.0,338.0,1868854.0,108.0
223867,2609.0,867.0,674.0,1869978.0,100.0
223958,2610.0,512.0,927.0,1870737.0,108.0
223979,2611.0,1202.0,884.0,1870918.0,128.0
224020,2612.0,1023.0,912.0,1871255.0,124.0
224414,2613.0,1022.0,945.0,1874534.0,103.0
224435,2614.0,1084.0,889.0,1874712.0,157.0
224621,2615.0,518.0,130.0,1876263.0,148.0
224696,2616.0,845.0,149.0,1876895.0,174.0
224787,2617.0,1510.0,49.0,1877644.0,117.0
224857,2618.0,1166.0,504.0,1878227.0,127.0
225088,2620.0,669.0,118.0,1880152.0,137.0
225134,2621.0,1176.0,510.0,1880536.0,100.0
225209,2622.0,1026.0,845.0,1881161.0,217.0
225284,2623.0,1026.0,589.0,1881787.0,124.0
225300,2624.0,1040.0,595.0,1881919.0,191.0
225343,2625.0,1038.0,613.0,1882278.0,124.0
225364,2626.0,1185.0,631.0,1882455.0,114.0
225440,2627.0,1105.0,14.0,1883090.0,121.0
225614,2628.0,1025.0,530.0,1884535.0,141.0
225691,2629.0,1005.0,507.0,1885176.0,110.0
225723,2630.0,1174.0,459.0,1885443.0,201.0
225763,2631.0,1021.0,480.0,1885777.0,258.0
225797,2632.0,1187.0,483.0,1886060.0,159.0
226161,2633.0,1002.0,876.0,1889100.0,135.0
226212,2634.0,685.0,910.0,1889519.0,108.0
226323,2635.0,844.0,906.0,1890443.0,252.0
226359,2636.0,937.0,952.0,1890743.0,338.0
226542,2639.0,792.0,92.0,1892265.0,170.0
226563,2640.0,871.0,102.0,1892446.0,139.0
226588,2641.0,1023.0,98.0,1892653.0,106.0
226613,2642.0,1232.0,31.0,1892859.0,192.0
226679,2643.0,1359.0,68.0,1893410.0,124.0
226784,2644.0,1081.0,343.0,1894286.0,156.0
226840,2645.0,1015.0,848.0,1894751.0,100.0
226976,2646.0,1071.0,832.0,1895888.0,122.0
227006,2647.0,1045.0,909.0,1896134.0,201.0
227040,2648.0,1003.0,885.0,1896419.0,249.0
227083,2649.0,961.0,896.0,1896779.0,107.0
227192,2650.0,939.0,862.0,1897684.0,100.0
227212,2651.0,921.0,870.0,1897850.0,101.0
227225,2652.0,940.0,906.0,1897959.0,258.0
227257,2653.0,931.0,908.0,1898225.0,118.0
227280,2654.0,947.0,902.0,1898417.0,194.0
227356,2655.0,1058.0,851.0,1899050.0,209.0
227682,2657.0,844.0,80.0,1901767.0,177.0
227712,2658.0,685.0,126.0,1902019.0,122.0
227915,2659.0,899.0,528.0,1903708.0,125.0
228140,2660.0,625.0,106.0,1905584.0,228.0
228225,2661.0,958.0,129.0,1906289.0,124.0
228272,2662.0,1137.0,81.0,1906680.0,133.0
228406,2663.0,1082.0,792.0,1907797.0,141.0
228424,2664.0,1058.0,830.0,1907947.0,141.0
228482,2665.0,1099.0,32.0,1908429.0,134.0
228626,2666.0,1409.0,561.0,1909630.0,509.0
228720,2667.0,1038.0,814.0,1910413.0,103.0
228734,2668.0,984.0,835.0,1910531.0,174.0
228881,2669.0,349.0,853.0,1911755.0,166.0
228902,2670.0,296.0,848.0,1911930.0,158.0
228924,2671.0,193.0,851.0,1912115.0,139.0
228982,2672.0,889.0,838.0,1912596.0,217.0
229109,2673.0,1418.0,623.0,1913654.0,250.0
229304,2674.0,900.0,701.0,1915279.0,125.0
229439,2675.0,889.0,605.0,1916404.0,100.0
229639,2676.0,850.0,219.0,1918070.0,116.0
229706,2677.0,125.0,219.0,1918628.0,175.0
229767,2678.0,829.0,787.0,1919138.0,123.0
229791,2679.0,843.0,842.0,1919337.0,573.0
229985,2680.0,200.0,603.0,1920953.0,109.0
230002,2681.0,224.0,852.0,1921094.0,259.0
230043,2682.0,1051.0,901.0,1921436.0,126.0
230082,2683.0,1220.0,14.0,1921762.0,149.0
230206,2684.0,677.0,897.0,1922794.0,147.0
230234,2685.0,571.0,910.0,1923028.0,186.0
230309,2686.0,506.0,906.0,1923654.0,133.0
230332,2687.0,510.0,903.0,1923845.0,142.0
230354,2688.0,513.0,900.0,1924028.0,209.0
230387,2689.0,524.0,907.0,1924303.0,108.0
230406,2690.0,529.0,903.0,1924461.0,159.0
230477,2691.0,927.0,947.0,1925053.0,175.0
230549,2692.0,878.0,610.0,1925653.0,309.0
230677,2693.0,1169.0,97.0,1926719.0,102.0
230722,2694.0,654.0,102.0,1927094.0,112.0
230791,2695.0,1352.0,63.0,1927669.0,117.0
230899,2696.0,1039.0,830.0,1928569.0,109.0
231080,2697.0,842.0,904.0,1930077.0,140.0
231179,2698.0,715.0,909.0,1930902.0,158.0
231207,2699.0,690.0,913.0,1931136.0,124.0
231262,2700.0,1430.0,707.0,1931594.0,108.0
231287,2701.0,1398.0,716.0,1931802.0,108.0
231314,2702.0,1405.0,688.0,1932027.0,217.0
231367,2703.0,1021.0,683.0,1932469.0,100.0
231431,2704.0,1130.0,803.0,1933002.0,233.0
231492,2705.0,1122.0,782.0,1933510.0,109.0
231768,2706.0,1143.0,827.0,1935810.0,159.0
231796,2707.0,1160.0,823.0,1936044.0,224.0
231936,2708.0,906.0,51.0,1937211.0,107.0
231952,2709.0,772.0,85.0,1937343.0,251.0
232020,2710.0,912.0,921.0,1937909.0,135.0
232226,2711.0,1025.0,909.0,1939629.0,115.0
232286,2712.0,633.0,105.0,1940126.0,208.0
232650,2713.0,570.0,162.0,1943160.0,116.0
232688,2714.0,523.0,199.0,1943476.0,113.0
232704,2715.0,530.0,210.0,1943612.0,122.0
232809,2716.0,694.0,130.0,1944484.0,137.0
232851,2717.0,766.0,133.0,1944835.0,133.0
233014,2718.0,858.0,9.0,1946192.0,124.0
233188,2719.0,409.0,852.0,1947642.0,117.0
233203,2720.0,418.0,860.0,1947769.0,106.0
233402,2721.0,526.0,635.0,1949425.0,100.0
233475,2722.0,829.0,78.0,1950037.0,121.0
233493,2723.0,682.0,92.0,1950185.0,164.0
233665,2724.0,332.0,664.0,1951616.0,109.0
233683,2725.0,282.0,878.0,1951766.0,367.0
233758,2726.0,560.0,660.0,1952395.0,105.0
233777,2727.0,251.0,632.0,1952551.0,132.0
233827,2728.0,532.0,671.0,1952966.0,234.0
233912,2729.0,1442.0,475.0,1953674.0,104.0
233951,2730.0,1401.0,496.0,1954003.0,563.0
234096,2731.0,291.0,646.0,1955215.0,1022.0
234209,2732.0,295.0,650.0,1956248.0,260.0
234253,2733.0,289.0,641.0,1956516.0,141.0
234271,2734.0,265.0,635.0,1956666.0,266.0
234320,2735.0,457.0,650.0,1957074.0,176.0
234342,2736.0,444.0,629.0,1957257.0,225.0
234370,2737.0,501.0,631.0,1957490.0,193.0
234394,2738.0,516.0,634.0,1957690.0,267.0
234447,2739.0,536.0,679.0,1958132.0,201.0
234474,2740.0,533.0,850.0,1958358.0,167.0
234686,2741.0,922.0,908.0,1960125.0,248.0
234780,2742.0,912.0,913.0,1960909.0,170.0
234802,2743.0,912.0,920.0,1961091.0,441.0
234872,2744.0,912.0,914.0,1961674.0,121.0
234887,2745.0,896.0,918.0,1961805.0,189.0
234911,2746.0,908.0,920.0,1962001.0,107.0
234928,2747.0,924.0,917.0,1962142.0,224.0
234961,2748.0,575.0,773.0,1962416.0,100.0
235037,2749.0,546.0,700.0,1963050.0,191.0
235132,2750.0,1156.0,115.0,1963858.0,199.0
235177,2751.0,1418.0,124.0,1964215.0,109.0
235250,2752.0,684.0,181.0,1964824.0,155.0
235269,2753.0,791.0,178.0,1964986.0,181.0
235448,2754.0,1422.0,609.0,1966473.0,101.0
235464,2755.0,1458.0,526.0,1966607.0,150.0
235483,2756.0,1452.0,484.0,1966765.0,325.0
235523,2757.0,1411.0,488.0,1967098.0,520.0
235646,2758.0,90.0,568.0,1968123.0,144.0
235664,2759.0,81.0,554.0,1968273.0,279.0
235793,2761.0,91.0,551.0,1969346.0,302.0
235837,2762.0,105.0,616.0,1969717.0,106.0
235869,2763.0,148.0,684.0,1969988.0,260.0
235902,2764.0,180.0,685.0,1970256.0,167.0
235923,2765.0,146.0,729.0,1970432.0,550.0
235990,2766.0,133.0,747.0,1970989.0,142.0
236024,2767.0,589.0,728.0,1971271.0,102.0
236037,2768.0,566.0,708.0,1971384.0,198.0
236066,2769.0,124.0,721.0,1971623.0,233.0
236131,2770.0,583.0,725.0,1972164.0,709.0
236222,2771.0,566.0,721.0,1972923.0,649.0
236396,2772.0,578.0,708.0,1974372.0,100.0
236589,2773.0,711.0,851.0,1975982.0,116.0
236790,2774.0,1446.0,70.0,1977656.0,125.0
236830,2775.0,625.0,719.0,1977990.0,117.0
236910,2776.0,784.0,113.0,1978657.0,1081.0
237073,2777.0,604.0,49.0,1980014.0,142.0
237144,2778.0,582.0,731.0,1980606.0,164.0
237255,2779.0,560.0,705.0,1981530.0,125.0
237359,2780.0,737.0,825.0,1982400.0,163.0
237405,2781.0,698.0,839.0,1982781.0,107.0
237648,2782.0,1417.0,108.0,1984815.0,139.0
237700,2783.0,978.0,701.0,1985238.0,125.0
237743,2784.0,578.0,705.0,1985596.0,469.0
237863,2785.0,548.0,739.0,1986600.0,131.0
237883,2786.0,567.0,716.0,1986762.0,126.0
238018,2789.0,1418.0,708.0,1987888.0,192.0
238061,2790.0,1411.0,706.0,1988250.0,162.0
238305,2791.0,424.0,644.0,1990280.0,166.0
238401,2792.0,52.0,667.0,1991079.0,103.0
238486,2793.0,702.0,832.0,1991787.0,258.0
238523,2794.0,1058.0,917.0,1992095.0,108.0
