Participant,Task,AOI,NumberOfFixations,TotalFixationDuration,FixationDurationAverage,NumberOfSaccades,TotalSaccadeLength,SaccadeLengthAverage,TotalSaccadeAbsAngle,SaccadeAbsAngleAverage,TotalSaccadeRelAngle,SaccadeRelAngleAverage,LongestFixationDurationInAOI,ProportionOfTotalFixations,ProportionOfTotalFixationDuration
30,CH9,Answers_AOI,18,2896,160.88888888888889,18,2072.0690249670006,115.11494583150004,1728.870251561,96.04834730894444,1841.5392595700005,102.3077366427778,261,0.2903225806451613,0.2369497627229586
30,CH9,XAxis_AOI,1,100,100.0,1,34.20526275,34.20526275,15.2551187,15.2551187,162.40757539999996,162.40757539999996,100,0.016129032258064516,0.008181966944853543
30,CH9,YAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CH9,Graph_AOI,8,1336,167.0,8,2987.7122649049993,373.4640331131249,1077.6690496200001,134.70863120250002,730.1592002100001,91.26990002625001,298,0.12903225806451613,0.10931107838324333
30,CH9,NoAOI_AOI,15,2519,167.93333333333334,15,7413.949558600001,494.26330390666675,1138.1732918120001,75.87821945413334,1212.6253045059998,80.84168696706665,333,0.24193548387096775,0.20610374734086073
30,CL15,Question_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL15,Title_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL15,LabelBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL15,OptionBox_AOI,2,434,217.0,2,473.51384640000003,236.75692320000002,232.10457551999997,116.05228775999998,227.72432187000004,113.86216093500002,334,0.05263157894736842,0.061507936507936505
30,CL15,Answers_AOI,8,1540,192.5,8,2102.2813249310007,262.7851656163751,1069.2728502300001,133.65910627875002,831.7517477389999,103.96896846737499,442,0.21052631578947367,0.21825396825396826
30,CL15,XAxis_AOI,1,108,108.0,1,110.2905254,110.2905254,4.159642294,4.159642294,154.48115239999996,154.48115239999996,108,0.02631578947368421,0.015306122448979591
30,CL15,YAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL15,Graph_AOI,11,2012,182.9090909090909,11,3395.5233321,308.6839392818182,984.4898559999999,89.49907781818182,1098.0391386170002,99.82173987427274,252,0.2894736842105263,0.28514739229024944
30,CL15,NoAOI_AOI,16,2962,185.125,16,4273.61117868,267.1006986675,671.7622630640001,41.985141441500005,1304.5484410899999,81.53427756812499,284,0.42105263157894735,0.4197845804988662
30,CL8,Question_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL8,Title_AOI,2,423,211.5,2,142.76089711999998,71.38044855999999,12.059884422,6.029942211,342.27828039999997,171.13914019999999,223,0.0625,0.06904995102840353
30,CL8,LabelBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL8,OptionBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL8,Answers_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL8,XAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL8,YAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL8,Graph_AOI,24,4849,202.04166666666666,24,3228.65246215,134.52718592291666,2044.3927321400001,85.18303050583334,1958.0239190240002,81.58432995933335,934,0.75,0.7915442376754815
30,CL8,NoAOI_AOI,6,854,142.33333333333334,6,1312.31900107,218.71983351166668,406.325333259,67.7208888765,755.49092083,125.91515347166667,191,0.1875,0.13940581129611493
30,CL10,Question_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL10,Title_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL10,LabelBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL10,OptionBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL10,Answers_AOI,1,124,124.0,1,44.91102315,44.91102315,101.5601308,101.5601308,11.56013079,11.56013079,124,0.03333333333333333,0.02156146757085724
30,CL10,XAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL10,YAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL10,Graph_AOI,18,3670,203.88888888888889,18,3029.2452237499997,168.29140131944442,1397.5307183129999,77.64059546183333,1436.9618808159998,79.83121560088888,437,0.6,0.638149886976178
30,CL10,NoAOI_AOI,11,1957,177.9090909090909,11,1191.823387339,108.34758066718182,1195.1313018909998,108.64830017190907,1261.29545063,114.66322278454545,300,0.36666666666666664,0.3402886454529647
