ParticipantID,Task,NumFixations,FixationDuration_Sum,FixationDuration_Average,FixationDuration_StandardDeviation,Saccade_length_Sum,Saccade_length_Average,Saccade_length_StandardDeviation,Saccade_absolute_angle_Sum,Saccade_absolute_angle_Average,Saccade_absolute_angle_StandardDeviation,Saccade_relative_angle_Sum,Saccade_relative_angle_Average,Saccade_relative_angle_StandardDeviation,Question_AOI_NumberOfFixations,Question_AOI_FixationDurationSum,Question_AOI_FixationDurationMean,Question_AOI_LongestFixationInAOI,Question_AOI_ProportionOfTotalFixations,Question_AOI_ProportionOFTotalFixationDuration,Title_AOI_NumberOfFixations,Title_AOI_FixationDurationSum,Title_AOI_FixationDurationMean,Title_AOI_LongestFixationInAOI,Title_AOI_ProportionOfTotalFixations,Title_AOI_ProportionOFTotalFixationDuration,LabelBox_AOI_NumberOfFixations,LabelBox_AOI_FixationDurationSum,LabelBox_AOI_FixationDurationMean,LabelBox_AOI_LongestFixationInAOI,LabelBox_AOI_ProportionOfTotalFixations,LabelBox_AOI_ProportionOFTotalFixationDuration,OptionBox_AOI_NumberOfFixations,OptionBox_AOI_FixationDurationSum,OptionBox_AOI_FixationDurationMean,OptionBox_AOI_LongestFixationInAOI,OptionBox_AOI_ProportionOfTotalFixations,OptionBox_AOI_ProportionOFTotalFixationDuration,Answers_AOI_NumberOfFixations,Answers_AOI_FixationDurationSum,Answers_AOI_FixationDurationMean,Answers_AOI_LongestFixationInAOI,Answers_AOI_ProportionOfTotalFixations,Answers_AOI_ProportionOFTotalFixationDuration,XAxis_AOI_NumberOfFixations,XAxis_AOI_FixationDurationSum,XAxis_AOI_FixationDurationMean,XAxis_AOI_LongestFixationInAOI,XAxis_AOI_ProportionOfTotalFixations,XAxis_AOI_ProportionOFTotalFixationDuration,YAxis_AOI_NumberOfFixations,YAxis_AOI_FixationDurationSum,YAxis_AOI_FixationDurationMean,YAxis_AOI_LongestFixationInAOI,YAxis_AOI_ProportionOfTotalFixations,YAxis_AOI_ProportionOFTotalFixationDuration,Graph_AOI_NumberOfFixations,Graph_AOI_FixationDurationSum,Graph_AOI_FixationDurationMean,Graph_AOI_LongestFixationInAOI,Graph_AOI_ProportionOfTotalFixations,Graph_AOI_ProportionOFTotalFixationDuration,NoAOI_AOI_NumberOfFixations,NoAOI_AOI_FixationDurationSum,NoAOI_AOI_FixationDurationMean,NoAOI_AOI_LongestFixationInAOI,NoAOI_AOI_ProportionOfTotalFixations,NoAOI_AOI_ProportionOFTotalFixationDuration
16,CH7,131,25343,193.4580153,0,25692.85764,196.1286843,0,11321.85049,86.42633964,0,11923.32008,91.01771057,0,34,7066,0,601,0.259541985,0.278814663,1,116,0,116,0.007633588,0.004577201,15,2613,0,259,0.114503817,0.103105394,6,894,0,183,0.045801527,0.035276013,7,994,0,211,0.053435115,0.039221876,1,116,0,116,0.007633588,0.004577201,1,116,0,116,0.007633588,0.004577201,53,10065,0,815,0.404580153,0.397151087,21,4291,0,618,0.160305344,0.169316971
16,CL4,143,27185,190.1048951,0,43138.18264,301.6656128,0,11393.213,79.67281821,0,13299.30293,93.00211839,0,27,5064,0,361,0.188811189,0.186279198,1,140,0,140,0.006993007,0.005149899,3,487,0,214,0.020979021,0.017914291,3,440,0,166,0.020979021,0.016185396,1,140,0,140,0.006993007,0.005149899,2,306,0,166,0.013986014,0.011256207,3,353,0,140,0.020979021,0.012985102,47,8940,0,775,0.328671329,0.328857826,64,12435,0,1282,0.447552448,0.457421372
16,DL5,36,6057,168.25,0,7201.220063,200.0338906,0,2812.697214,78.13047817,0,2704.233023,75.11758397,0,10,1475,0,208,0.277777778,0.243519894,1,118,0,118,0.027777778,0.019481592,1,118,0,118,0.027777778,0.019481592,3,350,0,131,0.083333333,0.057784382,1,118,0,118,0.027777778,0.019481592,1,118,0,118,0.027777778,0.019481592,1,118,0,118,0.027777778,0.019481592,7,1333,0,326,0.194444444,0.220075945,19,3253,0,359,0.527777778,0.537064553
16,CH2,202,37522,185.7524752,0,48159.72669,238.4144885,0,16707.75697,82.71166815,0,17279.53044,85.54222988,0,25,4278,0,305,0.123762376,0.114013112,1,107,0,107,0.004950495,0.00285166,16,3332,0,703,0.079207921,0.088801237,21,3311,0,486,0.103960396,0.088241565,2,215,0,108,0.00990099,0.005729972,3,542,0,269,0.014851485,0.014444859,5,1160,0,638,0.024752475,0.030915196,97,19538,0,819,0.48019802,0.520707851,40,5895,0,432,0.198019802,0.15710783
16,CL15,66,12379,187.5606061,0,14179.07779,214.834512,0,5156.848675,78.13407083,0,6959.005628,105.4394792,0,30,5835,0,408,0.454545455,0.471362792,1,167,0,167,0.015151515,0.013490589,3,459,0,167,0.045454545,0.037078924,7,1043,0,288,0.106060606,0.084255594,1,167,0,167,0.015151515,0.013490589,1,167,0,167,0.015151515,0.013490589,1,167,0,167,0.015151515,0.013490589,15,2316,0,280,0.227272727,0.187091041,15,3394,0,1005,0.227272727,0.274174004
16,CL7,123,20547,167.0487805,0,26675.01247,216.8700201,0,9851.677953,80.09494271,0,10654.15856,86.61917532,0,9,1704,0,324,0.073170732,0.082931815,1,112,0,112,0.008130081,0.005450917,4,490,0,133,0.032520325,0.023847764,3,421,0,175,0.024390244,0.020489609,6,798,0,175,0.048780488,0.038837787,3,327,0,113,0.024390244,0.015914732,1,112,0,112,0.008130081,0.005450917,69,12431,0,880,0.56097561,0.605003163,35,5048,0,225,0.284552846,0.245680635
16,CH5,156,25041,160.5192308,0,39156.9975,251.0063942,0,12465.19328,79.9050851,0,15196.44886,97.41313371,0,33,6139,0,422,0.211538462,0.245157941,6,1135,0,244,0.038461538,0.045325666,11,1713,0,250,0.070512821,0.068407811,4,543,0,183,0.025641026,0.021684438,9,1142,0,166,0.057692308,0.045605207,2,340,0,188,0.012820513,0.013577733,1,152,0,152,0.006410256,0.006070045,20,2714,0,192,0.128205128,0.108382253,78,12379,0,406,0.5,0.494349267
16,CL14,36,5825,161.8055556,0,9307.387451,258.5385403,0,2957.867349,82.16298193,0,3372.619914,93.68388649,0,2,419,0,307,0.055555556,0.07193133,1,112,0,112,0.027777778,0.019227468,1,112,0,112,0.027777778,0.019227468,4,644,0,207,0.111111111,0.11055794,1,112,0,112,0.027777778,0.019227468,1,112,0,112,0.027777778,0.019227468,1,112,0,112,0.027777778,0.019227468,12,1846,0,367,0.333333333,0.316909871,21,3252,0,317,0.583333333,0.558283262
16,DL12,64,12345,192.890625,0,14731.05852,230.1727894,0,4955.354674,77.42741678,0,5101.678023,79.71371911,0,14,3326,0,982,0.21875,0.269420818,1,159,0,159,0.015625,0.012879708,1,159,0,159,0.015625,0.012879708,4,552,0,159,0.0625,0.044714459,1,159,0,159,0.015625,0.012879708,3,530,0,196,0.046875,0.042932361,1,159,0,159,0.015625,0.012879708,24,5126,0,445,0.375,0.415228838,23,3447,0,230,0.359375,0.279222357
16,CH9,71,12385,174.4366197,0,18322.20982,258.0592932,0,5759.10762,81.11419183,0,7227.503246,101.7958204,0,16,2633,0,298,0.225352113,0.212595882,2,268,0,144,0.028169014,0.02163908,6,824,0,193,0.084507042,0.066532095,2,232,0,124,0.028169014,0.018732338,2,232,0,124,0.028169014,0.018732338,5,805,0,296,0.070422535,0.064997981,1,124,0,124,0.014084507,0.010012111,14,3158,0,1013,0.197183099,0.25498587,31,5101,0,822,0.436619718,0.411869197
16,DL11,35,6786,193.8857143,0,8035.899758,229.597136,0,2534.412595,72.41178843,0,3269.839224,93.42397782,0,14,2638,0,314,0.4,0.388741527,1,146,0,146,0.028571429,0.021514884,1,146,0,146,0.028571429,0.021514884,1,146,0,146,0.028571429,0.021514884,1,146,0,146,0.028571429,0.021514884,1,146,0,146,0.028571429,0.021514884,1,146,0,146,0.028571429,0.021514884,6,1230,0,374,0.171428571,0.181255526,17,3210,0,929,0.485714286,0.473032714
16,CL11,28,4930,176.0714286,0,7383.996635,263.7141655,0,2405.077857,85.89563776,0,2514.466023,89.80235797,0,1,158,0,158,0.035714286,0.032048682,2,258,0,158,0.071428571,0.052332657,1,158,0,158,0.035714286,0.032048682,1,158,0,158,0.035714286,0.032048682,1,158,0,158,0.035714286,0.032048682,1,158,0,158,0.035714286,0.032048682,1,158,0,158,0.035714286,0.032048682,21,3885,0,635,0.75,0.788032454,7,1103,0,249,0.25,0.223732252
17,CL3,99,19499,196.959596,0,29182.4648,294.7723717,0,9320.825947,94.14975704,0,6809.64224,68.78426505,0,6,1137,0,484,0.060606061,0.058310683,6,1525,0,822,0.060606061,0.078209139,2,217,0,109,0.02020202,0.011128776,13,2621,0,384,0.131313131,0.13441715,2,365,0,256,0.02020202,0.018718909,3,442,0,192,0.03030303,0.022667829,1,109,0,109,0.01010101,0.00559003,41,8404,0,704,0.414141414,0.430996461,33,5551,0,337,0.333333333,0.284681266
17,CL12,136,27380,201.3235294,0,34673.53753,254.9524819,0,12099.82849,88.96932713,0,13058.5631,96.0188463,0,14,2054,0,245,0.102941176,0.075018262,3,617,0,231,0.022058824,0.022534697,4,813,0,322,0.029411765,0.029693207,15,3059,0,511,0.110294118,0.111723886,5,839,0,231,0.036764706,0.030642805,1,231,0,231,0.007352941,0.008436815,2,432,0,231,0.014705882,0.01577794,66,14036,0,877,0.485294118,0.512636961,34,7147,0,925,0.25,0.261029949
17,CH8,173,38335,221.5895954,0,34057.9976,196.8670382,0,14338.41001,82.88098274,0,14620.72438,84.51285769,0,13,2331,0,387,0.075144509,0.060806052,1,192,0,192,0.005780347,0.005008478,34,6531,0,765,0.196531792,0.170366506,6,922,0,201,0.034682081,0.024051128,4,875,0,400,0.023121387,0.022825095,2,915,0,723,0.011560694,0.023868527,1,192,0,192,0.005780347,0.005008478,69,18176,0,903,0.398843931,0.474135907,51,9737,0,691,0.294797688,0.253997652
17,CH5,240,50321,209.6708333,0,44850.89563,186.8787318,0,22245.74245,92.69059353,0,19704.19434,82.10080975,0,14,2266,0,225,0.058333333,0.045030902,1,133,0,133,0.004166667,0.002643032,8,1439,0,602,0.033333333,0.028596411,11,2967,0,1056,0.045833333,0.058961467,20,3776,0,455,0.083333333,0.075038254,4,665,0,220,0.016666667,0.013215159,1,133,0,133,0.004166667,0.002643032,38,6485,0,355,0.158333333,0.128872638,151,33521,0,1408,0.629166667,0.66614336
17,DL11,89,18756,210.741573,0,22196.65489,249.4006167,0,8120.732516,91.24418557,0,7125.999613,80.06741139,0,5,931,0,261,0.056179775,0.049637449,5,822,0,252,0.056179775,0.043825976,3,713,0,308,0.033707865,0.038014502,2,267,0,167,0.02247191,0.014235445,7,1312,0,316,0.078651685,0.069950949,1,167,0,167,0.011235955,0.008903817,2,317,0,167,0.02247191,0.016901258,32,5996,0,368,0.359550562,0.319684368,40,9567,0,1285,0.449438202,0.510076775
17,CL9,144,29300,203.4722222,0,29160.88673,202.5061578,0,13578.57729,94.29567564,0,12023.99258,83.49994846,0,4,586,0,257,0.027777778,0.02,1,102,0,102,0.006944444,0.003481229,1,102,0,102,0.006944444,0.003481229,15,3529,0,1126,0.104166667,0.120443686,4,579,0,208,0.027777778,0.019761092,1,102,0,102,0.006944444,0.003481229,2,247,0,145,0.013888889,0.008430034,89,18718,0,774,0.618055556,0.63883959,35,6151,0,611,0.243055556,0.209931741
17,CL8,78,17112,219.3846154,0,13903.79389,178.2537678,0,7455.490512,95.5832117,0,7121.083039,91.29593639,0,15,2525,0,285,0.192307692,0.14755727,6,1796,0,692,0.076923077,0.104955587,1,191,0,191,0.012820513,0.011161758,12,3497,0,936,0.153846154,0.204359514,2,316,0,191,0.025641026,0.018466573,1,191,0,191,0.012820513,0.011161758,1,191,0,191,0.012820513,0.011161758,21,3937,0,568,0.269230769,0.230072464,27,5996,0,691,0.346153846,0.350397382
17,CL15,89,16942,190.3595506,0,19978.54126,224.4779917,0,8812.364767,99.01533446,0,7543.679481,84.7604436,0,11,1896,0,244,0.123595506,0.111911227,2,264,0,150,0.02247191,0.015582576,4,688,0,332,0.04494382,0.040609137,8,1214,0,217,0.08988764,0.071656239,2,236,0,122,0.02247191,0.013929878,2,240,0,126,0.02247191,0.014165978,1,114,0,114,0.011235955,0.00672884,52,11102,0,778,0.584269663,0.655294534,15,2100,0,316,0.168539326,0.123952308
17,DH10,79,17026,215.5189873,0,18391.09485,232.798669,0,6613.781997,83.71875946,0,6606.01374,83.62042708,0,13,2644,0,449,0.164556962,0.155291906,1,449,0,449,0.012658228,0.026371432,1,449,0,449,0.012658228,0.026371432,2,713,0,449,0.025316456,0.041877129,4,1005,0,449,0.050632911,0.05902737,1,449,0,449,0.012658228,0.026371432,9,2436,0,525,0.113924051,0.143075297,28,7209,0,849,0.35443038,0.423411253,28,5264,0,449,0.35443038,0.309174204
17,DL9,76,15446,203.2368421,0,12988.26297,170.898197,0,6848.656636,90.1139031,0,6695.13341,88.09386066,0,14,2717,0,623,0.184210526,0.175903146,1,233,0,233,0.013157895,0.015084812,1,233,0,233,0.013157895,0.015084812,12,2093,0,435,0.157894737,0.135504338,5,1073,0,341,0.065789474,0.069467823,1,233,0,233,0.013157895,0.015084812,1,233,0,233,0.013157895,0.015084812,19,3178,0,279,0.25,0.205749061,30,7317,0,1511,0.394736842,0.473714878
17,CH7,128,28801,225.0078125,0,22924.71245,179.099316,0,12675.89396,99.03042154,0,10474.05874,81.82858393,0,6,910,0,240,0.046875,0.031596125,1,108,0,108,0.0078125,0.00374987,14,2387,0,410,0.109375,0.082879067,6,1744,0,958,0.046875,0.060553453,9,1643,0,466,0.0703125,0.05704663,6,1080,0,322,0.046875,0.037498698,1,108,0,108,0.0078125,0.00374987,62,16105,0,1263,0.484375,0.559181973,31,5580,0,666,0.2421875,0.193743273
17,CH3,230,52737,229.2913043,0,37688.35816,163.8624268,0,20971.48615,91.18037458,0,17102.76573,74.35985098,0,19,4125,0,1003,0.082608696,0.078218329,1,118,0,118,0.004347826,0.002237518,16,3047,0,589,0.069565217,0.057777272,11,2375,0,535,0.047826087,0.045034795,9,1948,0,764,0.039130435,0.036938013,4,558,0,175,0.017391304,0.010580807,2,368,0,250,0.008695652,0.006978023,131,33952,0,1499,0.569565217,0.643798472,45,7190,0,325,0.195652174,0.136336917
17,DL4,38,7977,209.9210526,0,8186.819689,215.4426234,0,3695.792991,97.25771028,0,3381.210061,88.97921212,0,11,1915,0,323,0.289473684,0.240065187,1,227,0,227,0.026315789,0.028456813,1,227,0,227,0.026315789,0.028456813,4,690,0,227,0.105263158,0.086498684,2,444,0,227,0.052631579,0.055660023,1,227,0,227,0.026315789,0.028456813,1,227,0,227,0.026315789,0.028456813,11,2299,0,349,0.289473684,0.288203585,14,3537,0,1058,0.368421053,0.443399774
17,DL2,132,26156,198.1515152,0,25407.65201,192.4822122,0,12427.96812,94.15127363,0,11753.16099,89.0390984,0,8,1377,0,282,0.060606061,0.052645664,1,232,0,232,0.007575758,0.008869858,1,232,0,232,0.007575758,0.008869858,8,1611,0,342,0.060606061,0.061591987,1,232,0,232,0.007575758,0.008869858,1,232,0,232,0.007575758,0.008869858,10,2557,0,475,0.075757576,0.097759596,66,14209,0,1011,0.5,0.543240557,44,7330,0,585,0.333333333,0.280241627
17,CL6,72,14784,205.3333333,0,13042.14183,181.1408588,0,6565.322115,91.18502937,0,6010.659893,83.4813874,0,6,1057,0,292,0.083333333,0.071496212,2,275,0,150,0.027777778,0.01860119,1,125,0,125,0.013888889,0.008455087,1,125,0,125,0.013888889,0.008455087,7,1495,0,350,0.097222222,0.101122835,3,596,0,362,0.041666667,0.040313853,1,125,0,125,0.013888889,0.008455087,23,4305,0,712,0.319444444,0.291193182,36,7681,0,972,0.5,0.51954816
17,DH7,157,34294,218.433121,0,28092.7577,178.9347624,0,14983.33342,95.43524474,0,13247.60441,84.37964593,0,11,1899,0,342,0.070063694,0.055374118,1,150,0,150,0.006369427,0.004373943,1,150,0,150,0.006369427,0.004373943,15,3463,0,890,0.095541401,0.100979763,11,2064,0,325,0.070063694,0.060185455,3,452,0,200,0.01910828,0.013180148,3,633,0,350,0.01910828,0.018458039,96,21148,0,941,0.611464968,0.616667639,24,5535,0,848,0.152866242,0.161398495
17,DL14,71,17960,252.9577465,0,17469.5833,246.050469,0,6481.883702,91.29413665,0,5888.210316,82.93253966,0,9,2236,0,1004,0.126760563,0.124498886,1,100,0,100,0.014084507,0.005567929,8,1850,0,484,0.112676056,0.103006682,10,2596,0,675,0.14084507,0.14454343,8,2307,0,733,0.112676056,0.128452116,2,478,0,378,0.028169014,0.026614699,1,100,0,100,0.014084507,0.005567929,19,5169,0,884,0.267605634,0.287806236,21,3924,0,663,0.295774648,0.218485523
17,CL13,82,16388,199.8536585,0,16899.81424,206.0952957,0,7365.840689,89.82732547,0,7137.3883,87.04132073,0,5,1547,0,708,0.06097561,0.09439834,1,708,0,708,0.012195122,0.043202343,1,708,0,708,0.012195122,0.043202343,8,2724,0,708,0.097560976,0.166219185,5,1277,0,708,0.06097561,0.07792287,5,1378,0,708,0.06097561,0.084085917,1,708,0,708,0.012195122,0.043202343,31,6332,0,708,0.37804878,0.386380278,33,6670,0,708,0.402439024,0.407005126
17,DL12,79,16600,210.1265823,0,19808.0408,250.7346936,0,7352.577533,93.07060168,0,7323.065306,92.69702919,0,4,725,0,330,0.050632911,0.043674699,1,109,0,109,0.012658228,0.006566265,7,1657,0,544,0.088607595,0.099819277,11,2305,0,559,0.139240506,0.138855422,6,1489,0,708,0.075949367,0.089698795,1,109,0,109,0.012658228,0.006566265,1,109,0,109,0.012658228,0.006566265,23,4899,0,458,0.291139241,0.295120482,33,6070,0,500,0.417721519,0.365662651
17,CL14,87,18039,207.3448276,0,14585.15518,167.6454619,0,8429.61771,96.89215759,0,7750.015153,89.08063394,0,5,698,0,211,0.057471264,0.038693941,1,211,0,211,0.011494253,0.011696879,3,608,0,241,0.034482759,0.033704751,3,932,0,505,0.034482759,0.051665835,1,211,0,211,0.011494253,0.011696879,1,211,0,211,0.011494253,0.011696879,1,211,0,211,0.011494253,0.011696879,50,10905,0,802,0.574712644,0.604523532,30,5740,0,708,0.344827586,0.318199457
17,DL5,44,8849,201.1136364,0,9254.070455,210.3197831,0,3840.836688,87.29174292,0,3500.471809,79.55617748,0,4,755,0,336,0.090909091,0.085320375,1,180,0,180,0.022727273,0.020341282,3,590,0,283,0.068181818,0.0666742,2,406,0,226,0.045454545,0.04588089,1,180,0,180,0.022727273,0.020341282,1,180,0,180,0.022727273,0.020341282,1,180,0,180,0.022727273,0.020341282,13,2322,0,298,0.295454545,0.262402531,26,5496,0,635,0.590909091,0.621087128
17,CH1,94,20167,214.5425532,0,16137.14037,171.6717061,0,9156.849273,97.41329014,0,8372.069996,89.06457443,0,6,1002,0,292,0.063829787,0.049685129,1,292,0,292,0.010638298,0.0144791,1,292,0,292,0.010638298,0.0144791,22,6112,0,774,0.234042553,0.303069371,4,880,0,359,0.042553191,0.043635642,2,542,0,292,0.021276596,0.026875589,1,292,0,292,0.010638298,0.0144791,47,9642,0,913,0.5,0.4781078,18,3449,0,305,0.191489362,0.171021967
17,DL7,63,14608,231.8730159,0,14235.69517,225.9634154,0,5957.374301,94.56149683,0,6165.527275,97.86551229,0,2,801,0,660,0.031746032,0.054832968,2,776,0,660,0.031746032,0.053121577,4,2061,0,660,0.063492063,0.141087076,3,1046,0,660,0.047619048,0.0716046,1,660,0,660,0.015873016,0.045180723,1,660,0,660,0.015873016,0.045180723,1,660,0,660,0.015873016,0.045180723,33,8146,0,846,0.523809524,0.55763965,24,5078,0,660,0.380952381,0.347617744
17,CH9,96,20934,218.0625,0,15412.72673,160.5492368,0,9483.937467,98.79101529,0,7904.582781,82.33940397,0,9,2577,0,711,0.09375,0.123101175,1,711,0,711,0.010416667,0.033963887,13,2748,0,711,0.135416667,0.131269705,5,1319,0,711,0.052083333,0.063007548,4,1154,0,711,0.041666667,0.055125633,1,711,0,711,0.010416667,0.033963887,1,711,0,711,0.010416667,0.033963887,45,10952,0,767,0.46875,0.523168052,25,5739,0,933,0.260416667,0.27414732
17,DH1,85,22551,265.3058824,0,13711.49269,161.3116787,0,8828.51196,103.8648466,0,7817.384172,91.96922556,0,5,1021,0,272,0.058823529,0.045275154,1,108,0,108,0.011764706,0.004789145,1,108,0,108,0.011764706,0.004789145,12,3408,0,547,0.141176471,0.151124119,1,108,0,108,0.011764706,0.004789145,4,674,0,257,0.047058824,0.02988781,1,108,0,108,0.011764706,0.004789145,54,14325,0,875,0.635294118,0.635226819,14,3555,0,668,0.164705882,0.157642677
17,CL4,128,24247,189.4296875,0,29818.63717,232.9581029,0,11814.67673,92.30216197,0,10705.15477,83.63402164,0,7,1216,0,338,0.0546875,0.050150534,3,492,0,192,0.0234375,0.02029117,2,423,0,313,0.015625,0.017445457,3,507,0,282,0.0234375,0.020909803,2,293,0,183,0.015625,0.012083969,1,110,0,110,0.0078125,0.004536644,5,714,0,259,0.0390625,0.029446942,57,11516,0,875,0.4453125,0.474945354,56,9856,0,467,0.4375,0.406483276
17,DL15,47,7933,168.787234,0,11800.68899,251.0784892,0,3871.82944,82.37934979,0,3242.184471,68.98264832,0,4,552,0,192,0.085106383,0.069582756,2,230,0,118,0.042553191,0.028992815,2,389,0,277,0.042553191,0.049035674,4,685,0,257,0.085106383,0.086348166,5,907,0,379,0.106382979,0.114332535,1,112,0,112,0.021276596,0.01411824,1,112,0,112,0.021276596,0.01411824,19,3299,0,434,0.404255319,0.415857809,17,2543,0,317,0.361702128,0.320559687
17,DL10,99,20846,210.5656566,0,18068.75083,182.5126347,0,9399.683966,94.94630269,0,8316.124194,84.00125449,0,7,989,0,224,0.070707071,0.047443155,2,293,0,186,0.02020202,0.014055454,2,398,0,291,0.02020202,0.019092392,2,1665,0,1558,0.02020202,0.079871438,6,1389,0,663,0.060606061,0.066631488,2,274,0,167,0.02020202,0.013144008,2,231,0,124,0.02020202,0.011081263,60,11648,0,650,0.606060606,0.558764271,24,4815,0,824,0.242424242,0.230979564
17,DH2,43,7216,167.8139535,0,9244.133514,214.9798492,0,4610.008481,107.2094996,0,4035.309243,93.84440099,0,9,1621,0,241,0.209302326,0.22463969,1,151,0,151,0.023255814,0.020925721,3,390,0,151,0.069767442,0.054046563,3,549,0,239,0.069767442,0.076080931,1,151,0,151,0.023255814,0.020925721,1,151,0,151,0.023255814,0.020925721,1,151,0,151,0.023255814,0.020925721,14,2342,0,275,0.325581395,0.324556541,18,2918,0,314,0.418604651,0.404379157
17,CH2,154,32619,211.8116883,0,28593.14497,185.6697725,0,13175.44481,85.55483645,0,12147.07978,78.87714142,0,8,1387,0,232,0.051948052,0.04252123,2,331,0,215,0.012987013,0.01014746,11,1926,0,509,0.071428571,0.059045342,12,3761,0,1057,0.077922078,0.115300898,3,411,0,185,0.019480519,0.012600018,1,116,0,116,0.006493506,0.00355621,5,837,0,226,0.032467532,0.025659891,77,15420,0,846,0.5,0.472730617,43,9358,0,991,0.279220779,0.28688801
17,CL2,66,13523,204.8939394,0,13016.19252,197.2150381,0,5436.69006,82.37409182,0,6816.354858,103.2781039,0,3,453,0,224,0.045454545,0.033498484,2,259,0,134,0.03030303,0.019152555,1,125,0,125,0.015151515,0.009243511,3,499,0,241,0.045454545,0.036900096,2,373,0,248,0.03030303,0.027582637,2,477,0,352,0.03030303,0.035273238,1,125,0,125,0.015151515,0.009243511,36,7531,0,839,0.545454545,0.556903054,24,4681,0,450,0.363636364,0.346151002
17,CL1,49,9753,199.0408163,0,9569.533077,195.2965934,0,4183.177787,85.37097525,0,4784.914554,97.65131742,0,9,1531,0,283,0.183673469,0.15697734,1,105,0,105,0.020408163,0.010765918,1,105,0,105,0.020408163,0.010765918,1,105,0,105,0.020408163,0.010765918,4,570,0,185,0.081632653,0.058443556,1,105,0,105,0.020408163,0.010765918,7,1640,0,484,0.142857143,0.168153389,14,2298,0,333,0.285714286,0.235619809,19,4134,0,832,0.387755102,0.423869579
17,DH8,67,14055,209.7761194,0,9085.170522,135.59956,0,6255.278025,93.36235858,0,5986.494154,89.35065901,0,3,805,0,330,0.044776119,0.057274991,1,325,0,325,0.014925373,0.023123444,2,487,0,325,0.029850746,0.034649591,7,1698,0,366,0.104477612,0.120811099,5,1175,0,331,0.074626866,0.083600142,1,325,0,325,0.014925373,0.023123444,2,445,0,325,0.029850746,0.03166133,27,5756,0,444,0.402985075,0.409533974,27,5639,0,598,0.402985075,0.401209534
17,CL10,83,19010,229.0361446,0,12863.2663,154.9791121,0,7906.102639,95.25424866,0,7384.503147,88.96991743,0,13,3446,0,1218,0.156626506,0.181273014,1,1218,0,1218,0.012048193,0.064071541,1,1218,0,1218,0.012048193,0.064071541,3,2261,0,1218,0.036144578,0.118937401,5,1863,0,1218,0.060240964,0.098001052,1,1218,0,1218,0.012048193,0.064071541,7,2354,0,1218,0.084337349,0.123829563,25,6414,0,1218,0.301204819,0.337401368,35,8762,0,1218,0.421686747,0.460915308
17,DL3,141,29628,210.1276596,0,30682.12606,217.603731,0,11726.39846,83.16594654,0,11895.14864,84.36275633,0,6,1175,0,300,0.042553191,0.039658431,2,435,0,300,0.014184397,0.014682058,2,425,0,300,0.014184397,0.014344539,9,2182,0,901,0.063829787,0.073646551,6,1786,0,458,0.042553191,0.060280815,1,300,0,300,0.007092199,0.010125557,9,2181,0,484,0.063829787,0.073612799,45,10011,0,880,0.319148936,0.337889834,69,13533,0,711,0.489361702,0.456763872
17,DH3,234,59532,254.4102564,0,46396.7776,198.2768273,0,19684.25201,84.12073507,0,19280.28964,82.39440018,0,5,1231,0,584,0.021367521,0.020677955,2,360,0,248,0.008547009,0.006047168,11,2100,0,465,0.047008547,0.035275146,13,4755,0,1042,0.055555556,0.079873009,27,7222,0,1317,0.115384615,0.121312907,7,1081,0,191,0.02991453,0.018158301,4,802,0,299,0.017094017,0.013471746,97,27352,0,1467,0.414529915,0.45945038,76,15525,0,758,0.324786325,0.260784116
17,DH9,101,25712,254.5742574,0,20428.18141,202.2592218,0,10255.67454,101.5413321,0,8779.489089,86.92563455,0,10,2325,0,370,0.099009901,0.090424704,1,335,0,335,0.00990099,0.013028936,3,1294,0,637,0.02970297,0.050326696,14,3916,0,949,0.138613861,0.152302427,5,1482,0,679,0.04950495,0.057638457,4,901,0,335,0.03960396,0.035042004,4,1018,0,400,0.03960396,0.039592408,45,12189,0,1058,0.445544554,0.474058805,23,4932,0,908,0.227722772,0.19181705
17,DH5,217,51618,237.8709677,0,40124.99362,184.9078047,0,20268.76521,93.40444795,0,18006.78328,82.98056813,0,14,2234,0,301,0.064516129,0.043279476,2,255,0,138,0.00921659,0.004940137,6,1564,0,820,0.02764977,0.030299508,23,6704,0,700,0.105990783,0.129877175,9,2137,0,642,0.041474654,0.041400287,4,601,0,226,0.01843318,0.011643225,1,117,0,117,0.004608295,0.002266651,98,24912,0,1212,0.451612903,0.482622341,68,14030,0,630,0.313364055,0.271804409
17,DL13,75,15709,209.4533333,0,12052.79665,160.7039553,0,7674.039077,102.320521,0,6990.329676,93.20439568,0,7,1224,0,317,0.093333333,0.077917118,1,317,0,317,0.013333333,0.020179515,1,317,0,317,0.013333333,0.020179515,8,2048,0,728,0.106666667,0.130371125,2,844,0,527,0.026666667,0.053727163,1,317,0,317,0.013333333,0.020179515,1,317,0,317,0.013333333,0.020179515,35,7660,0,733,0.466666667,0.487618563,27,5201,0,450,0.36,0.331084092
17,CH10,180,40129,222.9388889,0,17923.58767,99.57548704,0,15158.04951,84.21138616,0,16000.90742,88.8939301,0,4,981,0,357,0.022222222,0.024446161,1,357,0,357,0.005555556,0.008896309,4,827,0,357,0.022222222,0.020608537,15,3606,0,532,0.083333333,0.089860201,3,649,0,357,0.016666667,0.016172843,3,924,0,357,0.016666667,0.023025742,2,564,0,357,0.011111111,0.014054674,145,31682,0,914,0.805555556,0.78950385,11,3395,0,892,0.061111111,0.084602158
