Current_task,FixationX,FixationY,SaccadeLength
DH5,704.0,394.0,192.3018460649819
DH5,694.0,393.0,10.04987562112089
DH5,669.0,367.0,36.069377593742864
DH5,576.0,333.0,99.02019995940222
DH5,850.0,886.0,617.158812624433
DH5,939.0,859.0,93.00537618869137
DH5,891.0,887.0,55.569775957799216
DH5,879.0,895.0,14.422205101855956
DH5,882.0,899.0,5.0
DH5,883.0,899.0,1.0
DH5,1336.0,246.0,794.7439839344491
DH5,710.0,367.0,637.5868568281501
DH5,530.0,235.0,223.2129028528593
DH5,544.0,323.0,89.10667763978185
DH5,690.0,323.0,146.0
DH5,524.0,312.0,166.3640586184408
DH5,671.0,372.0,158.7734234687909
DH5,693.0,351.0,30.4138126514911
DH5,893.0,904.0,588.0552695112934
DH5,958.0,915.0,65.92419889539804
DH5,959.0,943.0,28.0178514522438
DH5,1348.0,167.0,868.0420496727103
DH5,1409.0,217.0,78.87331614684399
DH5,1384.0,261.0,50.60632371551998
DH5,1450.0,613.0,358.13405311419353
DH5,1479.0,608.0,29.427877939124322
DH5,1449.0,602.0,30.59411708155671
DH5,1175.0,233.0,459.60526541805416
DH5,1409.0,326.0,251.80349481291955
CH10,1387.0,319.0,23.08679276123039
CH10,1381.0,245.0,74.24284477308234
CH10,1385.0,260.0,15.524174696260024
CH10,1234.0,281.0,152.45327152934436
CH10,1174.0,350.0,91.43850392476902
CH10,1126.0,505.0,162.2621335986927
CH10,1364.0,249.0,349.54255821001254
CH10,1432.0,586.0,343.7920883324688
CH10,1429.0,526.0,60.07495318350236
CH10,1449.0,495.0,36.89173349139343
CH10,1450.0,504.0,9.055385138137417
CH10,1421.0,521.0,33.61547262794322
CH10,1386.0,501.0,40.311288741492746
CH10,1060.0,552.0,329.9651496749316
CH10,1094.0,569.0,38.01315561749642
CH10,841.0,555.0,253.38705570727168
CH10,781.0,561.0,60.29925372672534
CH10,244.0,552.0,537.0754136990447
CH10,219.0,625.0,77.1621668954417
CH10,330.0,646.0,112.96902230257638
CH10,331.0,614.0,32.01562118716424
CH10,420.0,621.0,89.27485648266257
CH10,533.0,579.0,120.55289295574785
CH10,530.0,572.0,7.615773105863909
CH10,636.0,592.0,107.8702924812944
CH10,642.0,578.0,15.231546211727817
CH10,888.0,567.0,246.24581214713075
CH10,765.0,561.0,123.14625451064275
CH10,764.0,562.0,1.4142135623730951
CH10,891.0,563.0,127.00393694685216
CH10,896.0,570.0,8.602325267042627
CH10,1005.0,572.0,109.01834707974616
CH10,1113.0,571.0,108.00462953040486
CH10,1107.0,569.0,6.324555320336759
CH10,1117.0,559.0,14.142135623730951
CH10,1108.0,546.0,15.811388300841896
CH10,928.0,551.0,180.06943105369106
CH10,895.0,562.0,34.785054261852174
CH10,791.0,568.0,104.17293314484334
CH10,882.0,564.0,91.08786966440702
CH10,1423.0,630.0,545.0110090631198
CH10,1441.0,610.0,26.90724809414742
CH10,1414.0,608.0,27.073972741361768
CH10,836.0,611.0,578.0077854146949
CH10,887.0,584.0,57.706152185014034
CH10,896.0,546.0,39.05124837953327
CH10,896.0,557.0,11.0
CH10,772.0,550.0,124.19742348374221
CH10,780.0,537.0,15.264337522473747
CH10,903.0,552.0,123.9112585683803
CH10,884.0,852.0,300.60106453570654
CH10,878.0,888.0,36.49657518178932
CH10,972.0,894.0,94.19129471453293
CH10,1008.0,896.0,36.05551275463989
CH10,848.0,539.0,391.21477477211926
CH10,887.0,576.0,53.75872022286245
CH10,898.0,562.0,17.804493814764857
CH10,802.0,552.0,96.51942809610924
CH10,1001.0,909.0,408.71750635371615
CH10,892.0,586.0,340.8958785318473
CH10,907.0,569.0,22.67156809750927
CH10,982.0,691.0,143.20963654726592
CH10,1338.0,298.0,530.2687997610269
CH10,1447.0,683.0,400.13247806195386
CH9,1397.0,695.0,51.419840528729765
CH9,679.0,883.0,742.2048234820359
CH9,756.0,893.0,77.64663547121665
CH9,496.0,911.0,260.62233212063774
CH9,1377.0,190.0,1138.420836070739
CH9,1317.0,264.0,95.26804291051643
CH9,1345.0,274.0,29.732137494637012
CH9,1344.0,306.0,32.01562118716424
CH9,1343.0,321.0,15.033296378372908
CH9,1298.0,257.0,78.2368199762746
CH9,1328.0,175.0,87.31551981177229
CH9,910.0,481.0,518.0347478692911
CH9,1177.0,402.0,278.44209451877066
CH9,1201.0,442.0,46.647615158762406
CH9,1001.0,423.0,200.90047287151916
CH9,904.0,439.0,98.3107318658548
CH9,1413.0,710.0,576.6472058373299
CH9,1398.0,675.0,38.07886552931954
CH9,1203.0,442.0,303.8321905262838
CH9,1175.0,438.0,28.284271247461902
CH9,1187.0,443.0,13.0
CH9,1190.0,451.0,8.54400374531753
CH9,865.0,912.0,564.0443244994137
CH9,961.0,888.0,98.95453501482385
CH9,1197.0,458.0,490.50586133093253
CH9,1200.0,457.0,3.1622776601683795
CH9,912.0,385.0,296.86360504447157
CH9,914.0,387.0,2.8284271247461903
CH9,1048.0,359.0,136.8941196691808
CH9,910.0,419.0,150.47923444781344
CH9,909.0,432.0,13.038404810405298
CH9,1044.0,398.0,139.21566003866087
CH9,917.0,383.0,127.88275880665071
CH9,1033.0,367.0,117.09824934643558
CH9,922.0,403.0,116.69190203266035
CH9,924.0,415.0,12.165525060596439
CH9,1180.0,451.0,258.5188581129044
CH9,928.0,881.0,498.4014446206993
CH9,809.0,903.0,121.01652779682617
CH9,633.0,896.0,176.13914953808538
CH9,588.0,893.0,45.09988913511872
CH9,573.0,909.0,21.93171219946131
CH9,556.0,893.0,23.345235059857504
CH9,548.0,897.0,8.94427190999916
CH9,971.0,415.0,641.290105958294
CH9,910.0,394.0,64.51356446515724
CH9,903.0,438.0,44.553338819890925
CH9,1064.0,430.0,161.19863522995473
CH9,1178.0,434.0,114.0701538527936
CH9,913.0,467.0,267.0468123756582
CH9,940.0,854.0,387.9407171205415
CH9,964.0,429.0,425.677107676699
CH9,1158.0,478.0,200.09247861926244
CH9,978.0,956.0,510.7680491181883
CH9,1108.0,59.0,906.3713367047746
CH9,1219.0,46.0,111.75866856758807
CH9,1097.0,249.0,236.83960817397076
CH9,842.0,819.0,624.4397488949594
CH9,829.0,596.0,223.37860237721964
CH9,558.0,188.0,489.800979990853
CH9,527.0,196.0,32.01562118716424
CH9,487.0,198.0,40.049968789001575
CH9,836.0,287.0,360.16940458623077
CH9,877.0,564.0,280.01785657346926
DH8,1052.0,484.0,192.41881404893857
DH8,1168.0,402.0,142.0563268566381
DH8,994.0,879.0,507.74501474657535
DH8,989.0,883.0,6.4031242374328485
DH8,968.0,889.0,21.840329667841555
DH8,782.0,322.0,596.7285815175942
DH8,838.0,834.0,515.0533952902359
DH8,965.0,903.0,144.53373308677806
DH8,122.0,840.0,845.3508147508938
DH8,96.0,550.0,291.1631844859511
DH8,134.0,564.0,40.496913462633174
DH8,137.0,547.0,17.26267650163207
DH8,120.0,577.0,34.48187929913333
DH8,121.0,579.0,2.23606797749979
DH8,147.0,608.0,38.948684188300895
DH8,144.0,574.0,34.132096331752024
DH8,52.0,513.0,110.38568747804219
DH8,137.0,554.0,94.37160589923221
DH8,78.0,834.0,286.1485628130954
DH8,138.0,551.0,289.29051142407
DH8,113.0,524.0,36.796738985948195
DH8,117.0,575.0,51.15662224971465
DH8,143.0,583.0,27.202941017470888
DH8,912.0,961.0,856.8809718974976
DH8,915.0,903.0,58.077534382926416
DH8,964.0,903.0,49.0
DH8,554.0,615.0,501.04291233386385
DH8,1320.0,236.0,854.6326696306431
DH8,1002.0,840.0,682.5979783152013
DH8,1009.0,903.0,63.387695966961914
DH8,648.0,82.0,896.8623082725687
DH8,253.0,658.0,698.4275195036347
DH8,686.0,804.0,456.9518574204508
DH8,700.0,827.0,26.92582403567252
DH8,990.0,910.0,301.6438297064934
DH8,1011.0,900.0,23.259406699226016
DH8,981.0,891.0,31.32091952673165
DH8,40.0,231.0,1149.3828778957864
DH8,82.0,274.0,60.108235708594876
DH8,115.0,422.0,151.63442880823604
DH8,104.0,344.0,78.77182237323191
DH8,702.0,714.0,703.2097837772168
DL6,1172.0,10.0,846.4726811894168
DL6,702.0,827.0,942.5438981819361
DL6,692.0,836.0,13.45362404707371
DL6,1003.0,891.0,315.8259014077218
DL6,1004.0,889.0,2.23606797749979
DL6,976.0,943.0,60.8276253029822
DL6,565.0,140.0,902.0698420854119
DL6,928.0,76.0,368.5986977730659
DL6,1158.0,94.0,230.70327262524907
DL6,1629.0,63.0,472.0190674114765
DL6,454.0,85.0,1175.205939399559
DL6,1539.0,106.0,1085.2032067774219
DH9,1238.0,160.0,305.8054937374409
DH9,1170.0,158.0,68.0294054067798
DH9,1263.0,139.0,94.92101980067429
DH9,1417.0,628.0,512.6763111359837
DH9,1174.0,360.0,361.763735053695
DH9,985.0,398.0,192.78226059469267
DH9,1253.0,160.0,358.4243295313531
DH9,1291.0,156.0,38.2099463490856
DH9,233.0,150.0,1058.0170130957251
DH9,1408.0,490.0,1223.2027632408292
DH9,1298.0,218.0,293.40074982862603
DH9,223.0,191.0,1075.3390163106703
DH9,630.0,220.0,408.0318615010352
DH9,851.0,235.0,221.50846484954022
DH9,1438.0,612.0,697.6374416557643
DH9,1407.0,606.0,31.575306807693888
DH9,552.0,314.0,903.4871332786096
DH9,668.0,269.0,124.42266674525185
DH9,563.0,267.0,105.01904589168576
DH9,280.0,205.0,289.71192588500736
DH9,258.0,208.0,22.20360331117452
DH9,423.0,244.0,168.88161534045085
DH9,512.0,246.0,89.02246907382428
DH9,834.0,865.0,697.7427892855648
DH9,876.0,898.0,53.41348144429457
DH9,414.0,346.0,719.8249787274682
DH9,763.0,153.0,398.81073205218536
DH9,910.0,80.0,164.12799883018133
DH9,441.0,196.0,483.1324870053762
DH9,452.0,223.0,29.154759474226502
DH9,443.0,211.0,15.0
DH9,378.0,496.0,292.31831964486935
DH9,438.0,191.0,310.84562084739105
DH9,867.0,233.0,431.0510410612646
DH9,453.0,208.0,414.75414404198546
DH9,485.0,810.0,602.8498983992615
DH9,471.0,775.0,37.69615364994153
DH9,970.0,885.0,510.980430153641
DH9,962.0,895.0,12.806248474865697
DH9,512.0,225.0,807.0935509592429
DH9,635.0,192.0,127.34991166074674
DH9,422.0,235.0,217.29703173306348
DH9,481.0,210.0,64.07807737440318
DH9,784.0,131.0,313.12936623702353
DH9,208.0,199.0,580.0
DH9,523.0,309.0,333.65401241405743
DH9,443.0,193.0,140.91131963046828
DH9,442.0,210.0,17.029386365926403
DH9,250.0,246.0,195.34584715319647
DH9,469.0,304.0,226.55021518418383
DH9,492.0,253.0,55.94640292279746
DH9,410.0,239.0,83.18653737234169
DH9,408.0,266.0,27.073972741361768
DH9,417.0,297.0,32.28002478313795
DH9,412.0,294.0,5.830951894845301
DH9,630.0,366.0,229.5822292774421
DH9,375.0,482.0,280.1446055165082
DH9,1044.0,365.0,679.1538853603063
DH9,441.0,293.0,607.2832946821442
DH9,265.0,275.0,176.91806012954132
DH9,396.0,285.0,131.38112497615478
DH9,152.0,325.0,247.25695136840946
DH9,870.0,890.0,913.6459927127137
DH9,182.0,333.0,885.2078851885584
DH9,185.0,374.0,41.10960958218893
DH9,201.0,408.0,37.57658845611187
DH9,356.0,455.0,161.96913286178943
DH9,475.0,389.0,136.07718398026907
DH9,483.0,367.0,23.40939982143925
DH9,618.0,345.0,136.7808466123821
DH9,591.0,355.0,28.792360097775937
DH9,755.0,334.0,165.33904560024533
DH9,1158.0,341.0,403.0607894598531
DH9,425.0,336.0,733.0170530076364
DH9,250.0,224.0,207.77150911518163
DH9,994.0,279.0,746.0301602482302
DH9,484.0,267.0,510.14115693599945
DH9,142.0,156.0,359.5622338344226
DH9,456.0,304.0,347.1310991541956
DH9,430.0,319.0,30.01666203960727
DH9,425.0,326.0,8.602325267042627
DH9,423.0,339.0,13.152946437965905
DH9,125.0,284.0,303.03300150313663
DH9,403.0,339.0,283.38842601630716
DH9,284.0,306.0,123.4908903522847
DH9,274.0,332.0,27.85677655436824
DH9,458.0,346.0,184.53184007102948
DH9,538.0,323.0,83.24061508662703
DH9,111.0,231.0,436.7985805837743
DH9,295.0,293.0,194.164878389476
DH9,549.0,305.0,254.2833065696606
DH9,256.0,276.0,294.43165590676557
DH9,399.0,325.0,151.16216457830973
DH9,676.0,358.0,278.9587783167972
DH9,875.0,923.0,599.0208677500309
DH9,912.0,900.0,43.56604182158393
DH9,956.0,937.0,57.48912940721924
DH9,414.0,331.0,813.0190649671138
DH9,424.0,346.0,18.027756377319946
DH9,427.0,343.0,4.242640687119285
DH9,932.0,957.0,794.9974842727491
DH9,924.0,879.0,78.40918313565064
DH9,968.0,895.0,46.8187996428785
DH9,111.0,216.0,1093.3846532670925
DH9,296.0,350.0,228.43160902116853
DH9,479.0,450.0,208.54016399725018
DH9,475.0,458.0,8.94427190999916
DH9,613.0,450.0,138.2316895650198
DH9,273.0,324.0,362.5961941333637
DH9,416.0,308.0,143.8923208513922
DH9,481.0,365.0,86.45229898620394
DH9,464.0,364.0,17.029386365926403
DH9,457.0,364.0,7.0
DH9,538.0,249.0,140.6627171641441
DH9,567.0,345.0,100.2845950283492
DH9,323.0,381.0,246.64144015148793
DH9,855.0,13.0,646.8755676326012
DH9,23.0,212.0,855.4677083326991
DH9,1424.0,589.0,1450.8376890610473
DH9,1434.0,654.0,65.76473218982953
DH9,1476.0,456.0,202.40553352119602
DH9,1483.0,443.0,14.7648230602334
DH9,1461.0,437.0,22.80350850198276
DH9,1421.0,428.0,41.0
DH9,1418.0,434.0,6.708203932499369
DH9,1198.0,86.0,411.708634837794
DH9,78.0,334.0,1147.1285891302684
DH9,63.0,388.0,56.04462507680822
DH9,251.0,368.0,189.06083676954358
DH9,318.0,405.0,76.53757247260981
DL2,342.0,365.0,46.647615158762406
DL2,366.0,401.0,43.266615305567875
DL2,374.0,405.0,8.94427190999916
DL2,890.0,860.0,687.9542135927361
DL2,914.0,883.0,33.24154027718932
DL2,145.0,369.0,924.963242512912
DL2,51.0,336.0,99.62429422585637
DL2,88.0,448.0,117.95338062132852
DL2,89.0,428.0,20.024984394500787
DL2,76.0,455.0,29.966648127543394
DL2,107.0,456.0,31.016124838541646
DL2,542.0,842.0,581.5677088697412
DL2,691.0,898.0,159.17600321656528
DL2,802.0,905.0,111.22050170719426
DL2,1438.0,532.0,737.3092973779728
DL2,1442.0,500.0,32.2490309931942
DL2,1384.0,505.0,58.215118311311535
DL2,1380.0,538.0,33.24154027718932
DL2,50.0,340.0,1344.6575772292365
DL2,23.0,309.0,41.10960958218893
DL2,104.0,429.0,144.77914214416384
DL2,92.0,451.0,25.059928172283335
DL2,98.0,424.0,27.65863337187866
DL2,85.0,448.0,27.294688127912362
DL2,91.0,462.0,15.231546211727817
DL2,385.0,468.0,294.0612181162283
DL2,422.0,449.0,41.593268686170845
DL2,394.0,803.0,355.10561809129405
DL2,432.0,474.0,331.1872582090078
DL2,866.0,919.0,621.5955276544387
DL2,857.0,910.0,12.727922061357855
DL2,789.0,850.0,90.68627239003708
DL2,47.0,393.0,871.4430560857089
DL2,87.0,480.0,95.75489543621255
DL2,127.0,462.0,43.86342439892262
DL2,416.0,463.0,289.0017300986276
DL2,507.0,447.0,92.39588735436226
DL2,579.0,436.0,72.83543093852057
DL2,964.0,452.0,385.3323241047914
DL2,986.0,827.0,375.6447790133652
DL2,990.0,413.0,414.0193232205473
DL2,978.0,437.0,26.832815729997478
DL2,977.0,422.0,15.033296378372908
DL2,976.0,418.0,4.123105625617661
DL2,1056.0,364.0,96.51942809610924
DL2,1093.0,257.0,113.21660655575224
DL2,1108.0,851.0,594.1893637553604
DL2,1020.0,907.0,104.30723848324239
DL2,1232.0,892.0,212.52999788265186
DL2,1451.0,712.0,283.4801580357962
DL2,1226.0,887.0,285.0438562747845
DL2,1379.0,713.0,231.70023737579555
DL2,975.0,455.0,479.3537316012049
DL2,992.0,436.0,25.495097567963924
DL2,1064.0,939.0,508.1269526407746
DL2,987.0,877.0,98.85848471426213
DL2,980.0,954.0,77.31752712031083
DL2,1005.0,468.0,486.64257931257924
DL2,951.0,952.0,487.00308007239545
DL2,1206.0,9.0,976.869489747735
DL2,1316.0,8.0,110.00454536063498
DL2,783.0,681.0,858.4975247489069
DL2,878.0,577.0,140.85808461000738
DL2,787.0,558.0,92.9623579735368
DL2,873.0,564.0,86.20904824900923
DL2,886.0,163.0,401.21066785418355
DL2,818.0,605.0,447.2001788908408
CL8,805.0,950.0,345.2448406565984
CL8,615.0,901.0,196.21671692289624
CL8,588.0,909.0,28.160255680657446
CL8,585.0,909.0,3.0
CL8,573.0,907.0,12.165525060596439
CL8,581.0,903.0,8.94427190999916
CL8,570.0,909.0,12.529964086141668
CL8,933.0,949.0,365.19720699917735
CL8,1258.0,169.0,845.0
CL8,1321.0,356.0,197.327139542436
CL8,1481.0,664.0,347.079241672561
CL8,1286.0,183.0,519.0240842196054
CL8,1422.0,662.0,497.9327263797791
CL8,1406.0,672.0,18.867962264113206
CL8,852.0,729.0,556.9245909456683
CL8,698.0,757.0,156.52475842498527
CL8,1398.0,668.0,705.6351748602106
CL8,1424.0,632.0,44.40720662234904
DH7,1441.0,541.0,92.57429448826494
DH7,1458.0,486.0,57.56735185849702
DH7,1421.0,471.0,39.92492955535426
DH7,890.0,724.0,588.192145476289
DH7,356.0,684.0,535.4960317313286
DH7,285.0,719.0,79.1580697086532
DH7,1457.0,650.0,1174.0293863443112
DH7,1412.0,724.0,86.6083136886985
DH7,1430.0,649.0,77.12976079309465
DH7,1446.0,562.0,88.45903006477066
DH7,1481.0,554.0,35.90264614203248
DH7,1405.0,561.0,76.32168761236873
DH7,825.0,752.0,610.6398283767609
DH7,731.0,768.0,95.35197952848173
DH7,842.0,750.0,112.44998888394787
DH7,569.0,683.0,281.101405190369
DH7,581.0,694.0,16.278820596099706
DH7,546.0,673.0,40.8166632639171
DH7,739.0,778.0,219.71344974762013
DH7,837.0,753.0,101.13851887386922
DH7,353.0,699.0,487.00308007239545
DH7,1397.0,658.0,1044.8047664516084
DH7,1430.0,575.0,89.31965069345043
DH7,1390.0,577.0,40.049968789001575
DH7,1390.0,570.0,7.0
DH7,1391.0,559.0,11.045361017187261
DH7,901.0,758.0,528.8676583040411
DH7,710.0,774.0,191.66898549321954
DH7,722.0,767.0,13.892443989449804
DH7,815.0,761.0,93.1933474020544
DH7,677.0,807.0,145.46477236774544
DH7,895.0,926.0,248.3646512690564
DH7,949.0,916.0,54.91812087098393
DH7,1021.0,907.0,72.56031973468694
DH7,826.0,790.0,227.40712389896672
DH7,815.0,767.0,25.495097567963924
DH7,812.0,772.0,5.830951894845301
DH7,1055.0,905.0,277.01624501101014
DH7,816.0,771.0,274.00182481144174
DH7,779.0,794.0,43.56604182158393
DH7,833.0,771.0,58.69412236331676
DH7,824.0,769.0,9.219544457292887
DH7,950.0,743.0,128.65457628860312
DH7,837.0,771.0,116.41735265844177
DH7,980.0,829.0,154.31461369552787
DH7,974.0,734.0,95.1892851112981
DH7,868.0,760.0,109.14210919713803
DH7,597.0,736.0,272.0606550017845
DH7,591.0,734.0,6.324555320336759
DH7,386.0,712.0,206.17710833164773
DH7,243.0,741.0,145.91093173576817
DH7,984.0,749.0,741.0431836269732
DH7,1052.0,904.0,169.26015479137433
DH7,1062.0,904.0,10.0
DH7,1181.0,910.0,119.15116449284078
DH7,1043.0,917.0,138.1774221788784
DH7,974.0,915.0,69.02897942168927
DH7,926.0,917.0,48.041648597857254
DH7,741.0,818.0,209.82373554962746
DH7,724.0,793.0,30.23243291566195
DH7,834.0,854.0,125.78155667664477
DH7,1069.0,913.0,242.29321080046796
DH7,1120.0,911.0,51.03920062069938
DH7,1042.0,749.0,179.79988876526036
DH7,994.0,743.0,48.373546489791295
DH7,1107.0,890.0,185.41305239923105
DH7,1133.0,915.0,36.069377593742864
DH7,1147.0,907.0,16.1245154965971
DH7,740.0,803.0,420.0773738253466
DH7,702.0,804.0,38.01315561749642
DH7,691.0,799.0,12.083045973594572
DH7,817.0,775.0,128.2653499585917
DH7,832.0,783.0,17.0
DH7,963.0,736.0,139.17614738165446
DH7,981.0,737.0,18.027756377319946
DH7,993.0,726.0,16.278820596099706
DH7,1023.0,723.0,30.14962686336267
DH7,1010.0,732.0,15.811388300841896
DH7,1023.0,711.0,24.698178070456937
DH7,613.0,730.0,410.440007796511
DH7,401.0,747.0,212.6805115660577
DH7,267.0,735.0,134.5362404707371
DH7,1045.0,932.0,802.5540480241814
DH7,996.0,929.0,49.09175083453431
DH7,810.0,798.0,227.50164834567684
DH7,869.0,750.0,76.05918747922567
DH7,964.0,716.0,100.90094152187085
DH7,863.0,59.0,664.7179853140728
DH7,970.0,259.0,226.82372009999307
DH7,67.0,294.0,903.6780400120388
DH7,62.0,396.0,102.12247548899312
DH7,81.0,607.0,211.85372312045877
DH7,104.0,607.0,23.0
DH7,1351.0,197.0,1312.67246485938
DH7,1438.0,636.0,447.53770790850683
DH7,1453.0,541.0,96.17692030835673
DH7,1442.0,544.0,11.40175425099138
DH7,1431.0,517.0,29.154759474226502
DH7,1403.0,510.0,28.861739379323623
DH7,81.0,625.0,1326.9924641835762
DH7,281.0,650.0,201.55644370746373
DH7,245.0,633.0,39.81205847478876
DH7,351.0,642.0,106.38138934982942
DH7,458.0,630.0,107.67079455451233
DH7,594.0,620.0,136.36715146984628
DH7,654.0,599.0,63.56886030125127
DH7,652.0,595.0,4.47213595499958
DH7,835.0,661.0,194.5379140424817
DH7,1215.0,828.0,415.07710127155894
DH7,1330.0,867.0,121.43310915891102
DH7,1280.0,840.0,56.824290580701486
CL13,1330.0,874.0,60.4648658313239
CL13,1316.0,897.0,26.92582403567252
CL13,1006.0,642.0,401.40378672852603
CL13,912.0,637.0,94.13288479590966
CL13,92.0,649.0,820.0878001775176
CL13,117.0,670.0,32.64965543462902
CL13,273.0,658.0,156.46085772486356
CL13,343.0,670.0,71.02112361825881
CL13,365.0,861.0,192.26284092356485
CL13,300.0,684.0,188.55768348173987
CL13,319.0,665.0,26.870057685088806
CL13,634.0,915.0,402.15046935195784
CL13,667.0,903.0,35.11409973215888
CL13,428.0,634.0,359.83607378916304
CL13,890.0,644.0,462.1082124351395
CL13,1007.0,649.0,117.10678887237921
CL13,977.0,832.0,185.4427135263071
CL13,1105.0,901.0,145.41320435228707
CL13,1088.0,839.0,64.28841264178172
CL13,1278.0,879.0,194.164878389476
CL13,1241.0,889.0,38.3275357934736
CL13,1398.0,633.0,300.30817504690077
CL13,308.0,634.0,1090.0004587155
CL13,443.0,622.0,135.5322839769182
CL13,568.0,618.0,125.06398362438324
CL13,650.0,618.0,82.0
CL13,829.0,925.0,355.37304343464206
CL13,675.0,918.0,154.1590088188167
CL13,433.0,612.0,390.1281840626232
CL13,862.0,597.0,429.2621576612595
CL13,1195.0,765.0,372.9785516621566
CL13,1200.0,858.0,93.13431161500041
CL13,1159.0,886.0,49.64876634922564
CL13,1053.0,962.0,130.43005788544295
CL13,1285.0,63.0,928.453014427763
CL13,1269.0,120.0,59.20304046246274
CL13,587.0,140.0,682.293192110254
CL13,1226.0,168.0,639.6131643423234
CL13,1145.0,57.0,137.41178988718545
CL13,1370.0,9.0,230.0630348404541
CL13,1292.0,140.0,152.46311029229332
CL13,243.0,838.0,1260.0019841254218
CL13,259.0,751.0,88.45903006477066
CL13,255.0,741.0,10.770329614269007
CL13,250.0,730.0,12.083045973594572
CL13,268.0,732.0,18.110770276274835
CL13,325.0,638.0,109.9317970379817
CL13,272.0,704.0,84.64632301523794
DH3,1286.0,233.0,1118.050535530483
DH3,1301.0,239.0,16.15549442140351
DH3,290.0,624.0,1081.825309373006
DH3,248.0,676.0,66.84309986827361
DH3,796.0,908.0,595.0865483272161
DH3,1029.0,903.0,233.05364189387817
DH3,1048.0,908.0,19.6468827043885
DH3,1117.0,895.0,70.21395872616783
DH3,1120.0,897.0,3.605551275463989
DH3,1123.0,914.0,17.26267650163207
DH3,1120.0,905.0,9.486832980505138
DH3,1126.0,897.0,10.0
DH3,1127.0,901.0,4.123105625617661
DH3,298.0,710.0,850.7185198407285
DH3,268.0,718.0,31.04834939252005
DH3,270.0,717.0,2.23606797749979
DH3,1491.0,86.0,1374.409691467577
DH3,335.0,868.0,1395.6575511206179
DH3,308.0,863.0,27.459060435491963
DH3,264.0,854.0,44.91102314577124
DH3,258.0,739.0,115.15641536623133
DH3,276.0,754.0,23.430749027719962
DH3,224.0,730.0,57.271284253105414
DH3,255.0,749.0,36.359317925395686
DH3,249.0,691.0,58.309518948453004
DH3,1232.0,378.0,1031.6288092138568
DH3,301.0,648.0,969.3611298169532
DH3,251.0,704.0,75.07329751649384
DH3,787.0,913.0,575.3060055309696
DH3,1315.0,334.0,783.5974731965385
DH3,975.0,972.0,722.9412147609237
DH3,1119.0,846.0,191.34262462922368
DH3,1117.0,910.0,64.03124237432849
DH3,824.0,901.0,293.1381926668717
DH3,1021.0,83.0,841.3875444763845
DH3,1168.0,738.0,671.2927826217112
DH3,1172.0,818.0,80.09993757800315
DH3,1182.0,816.0,10.198039027185569
DH3,1132.0,816.0,50.0
DH3,1445.0,628.0,365.1205280451922
DH3,1435.0,689.0,61.814237842102365
DH3,1023.0,833.0,436.4401448079679
DH3,1402.0,696.0,403.00124069287926
DH3,1394.0,703.0,10.63014581273465
DH3,1023.0,823.0,389.9243516375965
DH3,1143.0,812.0,120.50311199301038
DH3,893.0,825.0,250.3377718203947
DH3,1156.0,808.0,263.54885695066105
DH3,1160.0,815.0,8.06225774829855
DH3,1154.0,819.0,7.211102550927978
DH3,1159.0,819.0,5.0
DH3,1151.0,812.0,10.63014581273465
DH3,1291.0,416.0,420.01904718714843
CH1,439.0,818.0,942.0764300204097
CH1,329.0,833.0,111.01801655587259
CH1,31.0,814.0,298.60509037858014
CH1,317.0,839.0,287.0905780411471
CH1,674.0,916.0,365.2095289008763
CH1,749.0,918.0,75.02666192761077
CH1,124.0,828.0,631.4467515159137
CH1,339.0,842.0,215.45533179756774
CH1,650.0,820.0,311.77716401301745
CH1,833.0,816.0,183.04371062672436
CH1,1038.0,818.0,205.00975586542216
CH1,1144.0,809.0,106.38138934982942
CH1,979.0,972.0,231.93533581582605
CH1,794.0,833.0,231.40008643040736
CH1,447.0,168.0,750.0893280136706
CH1,588.0,132.0,145.52319402761884
CH1,1692.0,13.0,1110.3949747724905
CH1,1097.0,823.0,1005.0497500124061
CH1,1088.0,597.0,226.17913254763357
CH1,1377.0,356.0,376.3004119051692
CH1,1359.0,301.0,57.87054518492115
CH1,1370.0,265.0,37.64306044943742
CH1,1390.0,300.0,40.311288741492746
CH1,572.0,917.0,1024.6038258761287
CH3,845.0,912.0,273.045783706689
CH3,841.0,914.0,4.47213595499958
CH3,837.0,912.0,4.47213595499958
CH3,833.0,912.0,4.0
CH3,1008.0,550.0,402.0808376433774
CH3,1033.0,802.0,253.23704310388715
CH3,1010.0,866.0,68.00735254367721
CH3,883.0,917.0,136.8575902169843
CH3,1178.0,347.0,641.8138359368704
CH3,1450.0,158.0,331.2174512310606
CH3,1358.0,359.0,221.05429197371402
CH3,1366.0,379.0,21.540659228538015
CH3,1354.0,365.0,18.439088914585774
CH3,1370.0,391.0,30.528675044947494
CH3,1430.0,540.0,160.6268968759591
CH3,1446.0,600.0,62.0966987850401
CH3,1359.0,342.0,272.27375929384016
CH3,1107.0,448.0,273.38617375427015
CH3,1085.0,498.0,54.62600113499065
CH3,1404.0,235.0,413.43681500321185
CH3,1434.0,227.0,31.04834939252005
CH3,1099.0,491.0,426.5219806762601
CH3,1094.0,514.0,23.53720459187964
CH3,1180.0,328.0,204.91949638821583
CH3,1378.0,317.0,198.3053201505194
CH3,1363.0,353.0,39.0
CH3,1349.0,279.0,75.31268153505093
CH3,1109.0,540.0,354.5715724645731
